-0.000000,-0.000000,0.475725,0.129967,-0.000000,ovf,-0.000000,ovf,-0.000003,-0.061451,-0.000000,-0.000000,0.000000,ovf,ovf,ovf,-0.000001,ovf
4.170000,9.177166,0.000000,0.001582,0.060361,0.000000,0.000881,-0.070984,9.802942,0.006365,0.330776,-145.332184,-0.000006,-0.001866,0.000000,0.000000,0.000000,0.000000
-2.010000,-8.945566,0.000000,0.001897,-0.029095,0.000000,0.000887,0.039302,-9.733236,0.008230,-0.200894,131.549576,-0.000078,0.001951,0.000000,0.000000,0.000000,0.000000
-4.910000,-4.197757,0.000000,0.001961,-0.071072,0.000000,0.000965,0.097678,-4.661727,0.006280,-0.539113,58.350468,0.000176,-0.000357,0.000000,0.000000,0.000000,0.000000
10.640000,22.508665,0.000000,0.001917,0.154014,0.000000,0.000789,-0.215363,25.548716,0.006637,1.267309,-299.943451,-0.000099,-0.002251,0.000000,0.000000,0.000000,0.000000
-6.790000,-4.284608,0.000000,-0.000173,-0.098285,0.000000,-0.000838,0.100528,-4.319415,0.028513,-0.179465,167.151932,0.000190,0.002684,0.000000,0.000000,0.000000,0.000000
-4.050000,3.966157,0.000000,-0.000370,-0.058624,0.000000,-0.001028,0.059646,3.997049,0.025830,-0.106482,-154.677078,0.000237,-0.003222,0.000000,0.000000,0.000000,0.000000
-2.960000,1.577778,0.000000,-0.000254,-0.042846,0.000000,-0.001265,0.044540,1.600759,0.029051,-0.108285,-45.487118,0.000150,-0.001148,0.000000,0.000000,0.000000,0.000000
-4.070000,-1.606728,0.000000,-0.000090,-0.058913,0.000000,-0.001416,0.063223,-1.647913,0.030200,-0.192613,37.368614,0.000140,0.000189,0.000000,0.000000,0.000000,0.000000
2.210000,9.090317,0.000000,0.000022,0.031990,0.000000,-0.001555,-0.035526,9.423548,0.030011,0.128802,-179.562119,0.000082,-0.003052,0.000000,0.000000,0.000000,0.000000
2.010000,-0.289501,0.000000,0.000411,0.029095,0.000000,-0.001637,-0.033143,-0.306466,0.033063,0.138016,5.084271,-0.000096,0.000475,0.000000,0.000000,0.000000,0.000000
-3.330000,-7.729664,0.000000,0.000793,-0.048202,0.000000,-0.001542,0.059168,-8.260102,0.032588,-0.275717,122.459038,0.000004,0.001572,0.000000,0.000000,0.000000,0.000000
-3.590000,-0.376351,0.000000,0.000950,-0.051965,0.000000,-0.001545,0.067106,-0.412176,0.031016,-0.343010,5.570763,0.000174,-0.000825,0.000000,0.000000,0.000000,0.000000
0.580000,6.036086,0.000000,0.001103,0.008396,0.000000,-0.001719,-0.009753,6.697664,0.031841,0.053831,-83.834129,0.000100,-0.001440,0.000000,0.000000,0.000000,0.000000
1.910000,1.925179,0.000000,0.001438,0.027647,0.000000,-0.001819,-0.037111,2.181505,0.033281,0.218381,-25.610996,-0.000059,0.000108,0.000000,0.000000,0.000000,0.000000
-0.470000,-3.445056,0.000000,0.001838,-0.006803,0.000000,-0.001760,0.012998,-4.011226,0.033173,-0.080709,44.629322,-0.000041,0.000627,0.000000,0.000000,0.000000,0.000000
-0.900000,-5.949235,0.000000,-0.001606,-0.013028,0.000000,-0.002478,0.011784,-5.997471,0.038489,-0.021037,232.089050,-0.000082,0.004337,0.000000,0.000000,0.000000,0.000000
-1.730000,-1.201427,0.000000,-0.001550,-0.025042,0.000000,-0.002396,0.024053,-1.211791,0.034152,-0.042941,46.893677,0.000042,0.000764,0.000000,0.000000,0.000000,0.000000
-5.910000,-6.050560,0.000000,-0.001321,-0.085547,0.000000,-0.002438,0.088078,-6.143581,0.033388,-0.214135,174.575790,0.000122,0.002725,0.000000,0.000000,0.000000,0.000000
-2.080000,5.543935,0.000000,-0.001298,-0.030108,0.000000,-0.002560,0.030965,5.680327,0.030663,-0.094335,-128.808929,0.000191,-0.002699,0.000000,0.000000,0.000000,0.000000
3.490000,8.062590,0.000000,-0.001112,0.050518,0.000000,-0.002751,-0.057376,8.358031,0.033363,0.208023,-159.259125,0.000003,-0.002448,0.000000,0.000000,0.000000,0.000000
-3.510000,-10.132518,0.000000,-0.000688,-0.050807,0.000000,-0.002754,0.057912,-10.654352,0.035810,-0.241157,176.755508,-0.000045,0.002699,0.000000,0.000000,0.000000,0.000000
-3.870000,-0.521101,0.000000,-0.000574,-0.056018,0.000000,-0.002709,0.066957,-0.558708,0.033111,-0.312010,8.283042,0.000171,-0.000692,0.000000,0.000000,0.000000,0.000000
2.900000,9.799592,0.000000,-0.000480,0.041978,0.000000,-0.002880,-0.053843,10.658526,0.033804,0.275218,-144.055344,0.000056,-0.001982,0.000000,0.000000,0.000000,0.000000
-3.250000,-8.902141,0.000000,-0.000102,-0.047044,0.000000,-0.002936,0.062781,-9.885359,0.035785,-0.346508,123.734261,-0.000017,0.001409,0.000000,0.000000,0.000000,0.000000
-1.610000,2.373904,0.000000,0.000014,-0.023305,0.000000,-0.002918,0.033019,2.691792,0.034376,-0.194300,-31.601795,0.000140,-0.001127,0.000000,0.000000,0.000000,0.000000
-4.420000,-25.432619,0.000000,-0.000424,-0.063980,0.000000,-0.001032,0.065139,-25.635544,0.026294,-0.116287,992.039612,-0.000309,0.018472,0.000000,0.000000,0.000000,0.000000
-1.190000,4.675433,0.000000,-0.000533,-0.017225,0.000000,-0.000723,0.017091,4.712440,0.007823,-0.030511,-182.361115,0.000136,-0.003570,0.000000,0.000000,0.000000,0.000000
0.020000,1.751478,0.000000,-0.000479,0.000290,0.000000,-0.000859,-0.000804,1.777741,0.011392,0.001953,-50.516235,0.000031,-0.000945,0.000000,0.000000,0.000000,0.000000
0.830000,1.172477,0.000000,-0.000372,0.012014,0.000000,-0.000890,-0.013313,1.201078,0.012337,0.040558,-27.236040,-0.000013,-0.000404,0.000000,0.000000,0.000000,0.000000
0.950000,0.173700,0.000000,-0.000231,0.013751,0.000000,-0.000877,-0.015539,0.179478,0.012741,0.056337,-3.419889,-0.000039,0.000088,0.000000,0.000000,0.000000,0.000000
0.060000,-1.288277,0.000000,-0.000087,0.000869,0.000000,-0.000838,-0.001104,-1.355113,0.012653,0.004598,22.481304,-0.000029,0.000438,0.000000,0.000000,0.000000,0.000000
-3.410000,-5.022834,0.000000,0.000017,-0.049360,0.000000,-0.000810,0.059630,-5.366727,0.012215,-0.277869,79.563675,0.000060,0.000754,0.000000,0.000000,0.000000,0.000000
1.840000,7.599388,0.000000,-0.000027,0.026634,0.000000,-0.000869,-0.033810,8.266400,0.011461,0.172822,-111.724564,0.000065,-0.001649,0.000000,0.000000,0.000000,0.000000
-2.670000,-6.528237,0.000000,0.000151,-0.038648,0.000000,-0.000934,0.051892,-7.248348,0.013110,-0.286407,90.726997,0.000003,0.000946,0.000000,0.000000,0.000000,0.000000
2.330000,7.237513,0.000000,0.000140,0.033727,0.000000,-0.000937,-0.047558,8.214503,0.012164,0.279853,-96.438774,0.000027,-0.001071,0.000000,0.000000,0.000000,0.000000
-1.090000,-4.950459,0.000000,0.000339,-0.015778,0.000000,-0.000964,0.024244,-5.759003,0.013235,-0.150537,64.075272,-0.000044,0.000808,0.000000,0.000000,0.000000,0.000000
-7.220000,-9.929868,0.000000,0.000589,-0.104510,0.000000,0.000315,0.107641,-10.009157,0.011191,-0.192163,387.332550,0.000102,0.006813,0.000000,0.000000,0.000000,0.000000
-2.300000,7.121712,0.000000,0.000334,-0.033293,0.000000,0.000213,0.034430,7.178222,0.004379,-0.061466,-277.781494,0.000229,-0.005439,0.000000,0.000000,0.000000,0.000000
1.420000,5.384709,0.000000,0.000345,0.020555,0.000000,-0.000015,-0.021134,5.466177,0.009817,0.051380,-155.326675,0.000046,-0.002792,0.000000,0.000000,0.000000,0.000000
3.250000,2.648930,0.000000,0.000532,0.047044,0.000000,-0.000061,-0.049991,2.714022,0.012609,0.152301,-61.544052,-0.000084,-0.000748,0.000000,0.000000,0.000000,0.000000
3.860000,0.882976,0.000000,0.000804,0.055874,0.000000,0.000023,-0.061199,0.914627,0.013357,0.221882,-17.427866,-0.000148,0.000272,0.000000,0.000000,0.000000,0.000000
1.000000,-4.139857,0.000000,0.001109,0.014475,0.000000,0.000171,-0.015445,-4.353374,0.013086,0.064315,72.222389,-0.000124,0.001541,0.000000,0.000000,0.000000,0.000000
2.430000,2.069929,0.000000,0.001296,0.035174,0.000000,0.000295,-0.040913,2.210035,0.011545,0.190649,-32.764580,-0.000069,-0.000108,0.000000,0.000000,0.000000,0.000000
-5.600000,-11.623446,0.000000,0.001554,-0.081060,0.000000,0.000363,0.104768,-12.646543,0.011652,-0.535519,170.924377,0.000044,0.001788,0.000000,0.000000,0.000000,0.000000
-4.700000,1.302753,0.000000,0.001481,-0.068033,0.000000,0.000319,0.092970,1.444568,0.009864,-0.513127,-18.081535,0.000279,-0.001734,0.000000,0.000000,0.000000,0.000000
-4.930000,-0.332925,0.000000,0.001456,-0.071362,0.000000,0.000040,0.103107,-0.379940,0.011598,-0.606735,4.460523,0.000271,-0.001554,0.000000,0.000000,0.000000,0.000000
-1.610000,4.805708,0.000000,0.001431,-0.023305,0.000000,-0.000231,0.037209,5.586797,0.013152,-0.231040,-62.159286,0.000206,-0.001799,0.000000,0.000000,0.000000,0.000000
-11.610000,-36.896839,0.000000,-0.000628,-0.168055,0.000000,-0.001140,0.171481,-37.190826,0.022362,-0.306133,1439.203735,-0.000241,0.026427,0.000000,0.000000,0.000000,0.000000
-4.930000,9.669317,0.000000,-0.001029,-0.071362,0.000000,-0.000900,0.072014,9.746370,-0.004065,-0.128561,-377.163239,0.000380,-0.007538,0.000000,0.000000,0.000000,0.000000
-3.830000,1.592253,0.000000,-0.001210,-0.055439,0.000000,-0.001279,0.056709,1.616440,0.003474,-0.137871,-45.932693,0.000183,-0.001229,0.000000,0.000000,0.000000,0.000000
-1.750000,3.010805,0.000000,-0.001349,-0.025331,0.000000,-0.001463,0.025776,3.085497,0.004702,-0.078528,-69.967735,0.000128,-0.001535,0.000000,0.000000,0.000000,0.000000
4.590000,9.177166,0.000000,-0.001404,0.066440,0.000000,-0.001591,-0.075395,9.515144,0.006237,0.273353,-181.307480,-0.000024,-0.002691,0.000000,0.000000,0.000000,0.000000
0.890000,-5.355760,0.000000,-0.001188,0.012883,0.000000,-0.001567,-0.016259,-5.630744,0.008928,0.067705,93.413948,-0.000151,0.001957,0.000000,0.000000,0.000000,0.000000
-2.740000,-5.254434,0.000000,-0.001142,-0.039662,0.000000,-0.001416,0.046518,-5.613352,0.006971,-0.216767,83.219978,0.000020,0.000986,0.000000,0.000000,0.000000,0.000000
7.680000,15.082976,0.000000,-0.001259,0.111168,0.000000,-0.001436,-0.142576,16.408655,0.005985,0.728775,-221.771240,-0.000075,-0.002230,0.000000,0.000000,0.000000,0.000000
-1.100000,-12.709072,0.000000,-0.000942,-0.015923,0.000000,-0.001361,0.020035,-14.108862,0.008215,-0.110580,176.599503,-0.000213,0.003049,0.000000,0.000000,0.000000,0.000000
0.840000,2.808155,0.000000,-0.001002,0.012159,0.000000,-0.001148,-0.018636,3.187940,0.005166,0.109664,-37.426605,0.000010,-0.000418,0.000000,0.000000,0.000000,0.000000
4.720000,5.616310,0.000000,-0.000987,0.068322,0.000000,-0.001158,-0.104261,6.532260,0.005584,0.647378,-72.678612,-0.000158,0.000376,0.000000,0.000000,0.000000,0.000000
-3.540000,-3.575331,0.000000,0.002042,-0.051242,0.000000,0.002084,0.054557,-3.603773,-0.003455,-0.097397,139.458130,0.000080,0.002376,0.000000,0.000000,0.000000,0.000000
-3.110000,0.622426,0.000000,0.001898,-0.045017,0.000000,0.002004,0.048036,0.627437,-0.005832,-0.085756,-24.280451,0.000142,-0.000696,0.000000,0.000000,0.000000,0.000000
-1.500000,2.330479,0.000000,0.001759,-0.021713,0.000000,0.001863,0.024545,2.365924,-0.005136,-0.059673,-67.230011,0.000111,-0.001433,0.000000,0.000000,0.000000,0.000000
5.150000,9.625893,0.000000,0.001707,0.074546,0.000000,0.001752,-0.078288,9.864648,-0.003703,0.238507,-223.693985,-0.000025,-0.003588,0.000000,0.000000,0.000000,0.000000
-3.920000,-13.128849,0.000000,0.001968,-0.056742,0.000000,0.001777,0.065244,-13.612816,-0.000115,-0.236550,259.387024,-0.000081,0.004278,0.000000,0.000000,0.000000,0.000000
0.940000,7.034862,0.000000,0.001841,0.013607,0.000000,0.001858,-0.013595,7.395535,-0.004393,0.056612,-122.691803,0.000103,-0.002178,0.000000,0.000000,0.000000,0.000000
0.000000,-1.360652,0.000000,0.001939,0.000000,0.000000,0.001755,0.002341,-1.454172,-0.002215,-0.010909,21.558634,-0.000021,0.000383,0.000000,0.000000,0.000000,0.000000
-3.870000,-5.601835,0.000000,0.002009,-0.056018,0.000000,0.001776,0.073587,-6.094904,-0.002598,-0.376141,82.375702,0.000084,0.000542,0.000000,0.000000,0.000000,0.000000
2.390000,9.061366,0.000000,0.001928,0.034595,0.000000,0.001692,-0.043690,10.058436,-0.003139,0.241140,-125.900642,0.000072,-0.001733,0.000000,0.000000,0.000000,0.000000
-0.990000,-18.470133,0.000000,0.000033,-0.014330,0.000000,-0.000409,0.014754,-18.617514,0.018841,-0.026340,720.457153,-0.000313,0.013574,0.000000,0.000000,0.000000,0.000000
-11.850000,-15.719879,0.000000,0.000041,-0.171529,0.000000,-0.000096,0.175670,-15.845036,0.005268,-0.313611,613.168213,0.000176,0.010737,0.000000,0.000000,0.000000,0.000000
-5.050000,9.843018,0.000000,-0.000486,-0.073099,0.000000,-0.000272,0.075934,9.992860,-0.005469,-0.184610,-283.956757,0.000394,-0.005896,0.000000,0.000000,0.000000,0.000000
-0.320000,6.846687,0.000000,-0.000696,-0.004632,0.000000,-0.000666,0.004231,7.016650,0.000427,-0.012888,-159.111832,0.000144,-0.003037,0.000000,0.000000,0.000000,0.000000
0.310000,0.911927,0.000000,-0.000698,0.004487,0.000000,-0.000810,-0.005762,0.945480,0.003463,0.020892,-18.015764,0.000002,-0.000279,0.000000,0.000000,0.000000,0.000000
-2.010000,-3.358206,0.000000,-0.000677,-0.029095,0.000000,-0.000812,0.032836,-3.530536,0.003742,-0.136735,58.571533,0.000022,0.000740,0.000000,0.000000,0.000000,0.000000
-5.840000,-5.543935,0.000000,-0.000762,-0.084534,0.000000,-0.000834,0.101166,-5.922502,0.003003,-0.471424,87.803246,0.000161,0.000386,0.000000,0.000000,0.000000,0.000000
5.770000,16.805504,0.000000,-0.001017,0.083521,0.000000,-0.000995,-0.107207,18.282694,0.002617,0.547989,-247.099823,0.000056,-0.003197,0.000000,0.000000,0.000000,0.000000
1.440000,-6.267686,0.000000,-0.000785,0.020844,0.000000,-0.001051,-0.028927,-6.957968,0.005814,0.159657,87.092316,-0.000210,0.002087,0.000000,0.000000,0.000000,0.000000
-3.530000,-7.194088,0.000000,-0.000742,-0.051097,0.000000,-0.000841,0.071301,-8.166138,0.003727,-0.419573,95.870949,0.000039,0.000677,0.000000,0.000000,0.000000,0.000000
-2.960000,0.825076,0.000000,-0.000911,-0.042846,0.000000,-0.000880,0.063082,0.960079,0.003051,-0.391690,-10.681934,0.000189,-0.001263,0.000000,0.000000,0.000000,0.000000
-0.760000,-3.459531,0.000000,0.001943,-0.011001,0.000000,0.002047,0.013246,-3.486980,-0.006049,-0.023648,134.938507,-0.000031,0.002493,0.000000,0.000000,0.000000,0.000000
-1.840000,-1.563303,0.000000,0.001902,-0.026634,0.000000,0.002078,0.029217,-1.575605,-0.008543,-0.052160,60.972462,0.000049,0.001009,0.000000,0.000000,0.000000,0.000000
0.050000,2.735780,0.000000,0.001770,0.000724,0.000000,0.002029,0.001094,2.777539,-0.009551,-0.002660,-78.926460,0.000055,-0.001504,0.000000,0.000000,0.000000,0.000000
-8.610000,-12.535371,0.000000,0.001739,-0.124630,0.000000,0.001973,0.135822,-12.846295,-0.008048,-0.413788,291.306763,0.000124,0.004399,0.000000,0.000000,0.000000,0.000000
3.900000,18.108257,0.000000,0.001329,0.056453,0.000000,0.001849,-0.061259,18.775585,-0.012447,0.222100,-357.761658,0.000190,-0.006182,0.000000,0.000000,0.000000,0.000000
-0.410000,-6.238736,0.000000,0.001481,-0.005935,0.000000,0.001660,0.008569,-6.558883,-0.006266,-0.035683,108.811745,-0.000101,0.001975,0.000000,0.000000,0.000000,0.000000
4.070000,6.484812,0.000000,0.001455,0.058913,0.000000,0.001761,-0.069389,6.927732,-0.008241,0.323344,-102.706131,-0.000056,-0.001074,0.000000,0.000000,0.000000,0.000000
-1.840000,-8.554741,0.000000,0.001632,-0.026634,0.000000,0.001817,0.035846,-9.306799,-0.007167,-0.183226,125.786072,-0.000079,0.001888,0.000000,0.000000,0.000000,0.000000
-4.020000,-3.155555,0.000000,0.001569,-0.058190,0.000000,0.001896,0.079923,-3.503288,-0.009055,-0.441118,43.850376,0.000150,-0.000366,0.000000,0.000000,0.000000,0.000000
10.720000,21.336187,0.000000,0.001425,0.155172,0.000000,0.001746,-0.217700,24.219437,-0.008689,1.281060,-284.337616,-0.000131,-0.001918,0.000000,0.000000,0.000000,0.000000
6.490000,-6.122936,0.000000,0.001908,0.093943,0.000000,0.001877,-0.138446,-7.122148,-0.006771,0.859640,79.241768,-0.000509,0.003829,0.000000,0.000000,0.000000,0.000000
0.580000,-8.554740,0.000000,0.002227,0.008396,0.000000,0.002386,-0.009888,-10.214661,-0.010600,0.064232,108.631271,-0.000219,0.002224,0.000000,0.000000,0.000000,0.000000
-0.750000,-8.366565,0.000000,0.000957,-0.010856,0.000000,0.000695,0.012126,-8.433418,0.010406,-0.021648,326.354889,-0.000126,0.006117,0.000000,0.000000,0.000000,0.000000
-3.950000,-4.632008,0.000000,0.000954,-0.057176,0.000000,0.000821,0.059520,-4.669002,0.004289,-0.106257,180.680176,0.000073,0.003122,0.000000,0.000000,0.000000,0.000000
-3.160000,1.143527,0.000000,0.000826,-0.045741,0.000000,0.000748,0.048696,1.160793,0.001167,-0.118390,-32.985046,0.000154,-0.000951,0.000000,0.000000,0.000000,0.000000
0.570000,5.399185,0.000000,0.000740,0.008251,0.000000,0.000595,-0.008073,5.532950,0.002117,0.024594,-125.466965,0.000083,-0.002307,0.000000,0.000000,0.000000,0.000000
0.780000,0.303976,0.000000,0.000827,0.011291,0.000000,0.000512,-0.011628,0.314764,0.004425,0.042158,-5.997714,-0.000026,0.000005,0.000000,0.000000,0.000000,0.000000
3.870000,4.472783,0.000000,0.000929,0.056018,0.000000,0.000538,-0.063654,4.701734,0.004420,0.265070,-78.001694,-0.000083,-0.000760,0.000000,0.000000,0.000000,0.000000
-0.800000,-6.759837,0.000000,0.001172,-0.011580,0.000000,0.000621,0.015400,-7.222332,0.005180,-0.071761,107.073685,-0.000095,0.001835,0.000000,0.000000,0.000000,0.000000
-0.610000,0.275025,0.000000,0.001222,-0.008830,0.000000,0.000716,0.012747,0.298362,0.003345,-0.065156,-4.032508,0.000040,-0.000256,0.000000,0.000000,0.000000,0.000000
2.640000,4.704383,0.000000,0.001288,0.038214,0.000000,0.000676,-0.049386,5.221444,0.003601,0.272574,-65.356400,-0.000035,-0.000500,0.000000,0.000000,0.000000,0.000000
4.630000,2.880530,0.000000,0.001501,0.067019,0.000000,0.000710,-0.092772,3.268410,0.004101,0.545918,-38.371326,-0.000189,0.000751,0.000000,0.000000,0.000000,0.000000
1.130000,-5.066259,0.000000,0.001806,0.016357,0.000000,0.000899,-0.021889,-5.894025,0.003350,0.135911,65.577545,-0.000170,0.001608,0.000000,0.000000,0.000000,0.000000
-3.910000,-4.530683,0.000000,0.000136,-0.056597,0.000000,-0.000276,0.058134,-4.567175,0.017471,-0.103782,176.739700,0.000071,0.003063,0.000000,0.000000,0.000000,0.000000
-3.120000,1.143527,0.000000,0.000026,-0.045162,0.000000,-0.000347,0.046267,1.152248,0.014408,-0.082598,-44.589485,0.000147,-0.001073,0.000000,0.000000,0.000000,0.000000
-1.120000,2.895005,0.000000,0.000053,-0.016212,0.000000,-0.000494,0.017009,2.938457,0.015482,-0.041352,-83.499107,0.000101,-0.001691,0.000000,0.000000,0.000000,0.000000
3.950000,7.338839,0.000000,0.000174,0.057176,0.000000,-0.000596,-0.061266,7.520148,0.017173,0.186651,-170.529327,-0.000024,-0.002721,0.000000,0.000000,0.000000,0.000000
-0.100000,-5.862386,0.000000,0.000525,-0.001448,0.000000,-0.000572,0.002192,-6.079462,0.019894,-0.007946,115.841827,-0.000109,0.002177,0.000000,0.000000,0.000000,0.000000
0.200000,0.434251,0.000000,0.000699,0.002895,0.000000,-0.000463,-0.002537,0.455260,0.017717,0.010566,-7.552763,0.000002,-0.000118,0.000000,0.000000,0.000000,0.000000
1.950000,2.533129,0.000000,0.000891,0.028226,0.000000,-0.000465,-0.033011,2.704602,0.017835,0.153826,-40.096714,-0.000038,-0.000343,0.000000,0.000000,0.000000,0.000000
-0.730000,-3.879307,0.000000,0.001164,-0.010567,0.000000,-0.000427,0.014877,-4.222131,0.018178,-0.076044,57.064217,-0.000040,0.000875,0.000000,0.000000,0.000000,0.000000
-4.170000,-4.979409,0.000000,0.001331,-0.060361,0.000000,-0.000387,0.082509,-5.529974,0.017302,-0.455391,69.218246,0.000119,0.000077,0.000000,0.000000,0.000000,0.000000
1.420000,8.091539,0.000000,0.001361,0.020555,0.000000,-0.000506,-0.027177,9.182652,0.017225,0.159921,-107.804878,0.000100,-0.001609,0.000000,0.000000,0.000000,0.000000
4.410000,4.328032,0.000000,0.001635,0.063835,0.000000,-0.000606,-0.093565,5.030563,0.018834,0.580969,-55.970581,-0.000158,0.000515,0.000000,0.000000,0.000000,0.000000
-3.260000,-11.102345,0.000000,0.002043,-0.047189,0.000000,-0.000448,0.078918,-13.258778,0.018319,-0.512657,141.004959,-0.000037,0.001282,0.000000,0.000000,0.000000,0.000000
0.740000,-0.072375,0.000000,-0.000679,0.010712,0.000000,-0.001291,-0.011599,-0.073610,0.026640,0.020707,2.848546,-0.000033,0.000108,0.000000,0.000000,0.000000,0.000000
1.450000,1.027727,0.000000,-0.000586,0.020989,0.000000,-0.001258,-0.022091,1.035242,0.026533,0.039437,-40.061615,-0.000040,-0.000652,0.000000,0.000000,0.000000,0.000000
-0.420000,-2.706830,0.000000,-0.000274,-0.006080,0.000000,-0.001218,0.006072,-2.748904,0.027185,-0.014761,78.112747,-0.000036,0.001440,0.000000,0.000000,0.000000,0.000000
-0.770000,-0.506626,0.000000,-0.000051,-0.011146,0.000000,-0.001183,0.011925,-0.520324,0.025744,-0.036329,11.799044,0.000022,0.000122,0.000000,0.000000,0.000000,0.000000
-2.400000,-2.359429,0.000000,0.000155,-0.034740,0.000000,-0.001205,0.038779,-2.447708,0.025622,-0.140597,46.640152,0.000059,0.000503,0.000000,0.000000,0.000000,0.000000
-1.260000,1.650153,0.000000,0.000289,-0.018239,0.000000,-0.001264,0.021409,1.733221,0.025119,-0.089150,-28.754097,0.000091,-0.000787,0.000000,0.000000,0.000000,0.000000
-2.090000,-1.201427,0.000000,0.000475,-0.030253,0.000000,-0.001354,0.037108,-1.285413,0.025906,-0.172919,19.056711,0.000076,-0.000105,0.000000,0.000000,0.000000,0.000000
-2.280000,-0.275026,0.000000,0.000627,-0.033003,0.000000,-0.001430,0.042648,-0.301421,0.026011,-0.217996,4.073852,0.000110,-0.000512,0.000000,0.000000,0.000000,0.000000
-1.000000,1.852803,0.000000,0.000775,-0.014475,0.000000,-0.001540,0.020396,2.054282,0.026524,-0.112570,-25.713285,0.000094,-0.000790,0.000000,0.000000,0.000000,0.000000
-1.980000,-1.418553,0.000000,0.000981,-0.028661,0.000000,-0.001634,0.041972,-1.613289,0.027314,-0.246983,18.940104,0.000083,-0.000308,0.000000,0.000000,0.000000,0.000000
-3.580000,-21.958614,0.000000,-0.000822,-0.051821,0.000000,-0.001492,0.052287,-22.133968,0.029254,-0.093345,856.536255,-0.000278,0.015967,0.000000,0.000000,0.000000,0.000000
0.710000,6.209786,0.000000,-0.000892,0.010277,0.000000,-0.001214,-0.011436,6.258871,0.013287,0.020416,-242.204620,0.000088,-0.004560,0.000000,0.000000,0.000000,0.000000
-0.660000,-1.983079,0.000000,-0.000705,-0.009554,0.000000,-0.001302,0.009253,-2.013785,0.017847,-0.022496,57.223644,-0.000013,0.001031,0.000000,0.000000,0.000000,0.000000
-6.690000,-8.728441,0.000000,-0.000588,-0.096838,0.000000,-0.001289,0.103449,-8.945668,0.016816,-0.315163,202.854904,0.000110,0.002987,0.000000,0.000000,0.000000,0.000000
-12.230000,-8.019163,0.000000,-0.000749,-0.177030,0.000000,-0.001399,0.195901,-8.315088,0.013830,-0.710259,158.440857,0.000372,0.001073,0.000000,0.000000,0.000000,0.000000
1.180000,19.411009,0.000000,-0.001159,0.017081,0.000000,-0.001772,-0.021075,20.406507,0.012756,0.087762,-338.543610,0.000329,-0.006175,0.000000,0.000000,0.000000,0.000000
2.450000,1.838329,0.000000,-0.000994,0.035464,0.000000,-0.002100,-0.044029,1.962988,0.018931,0.205168,-29.102013,-0.000083,0.000015,0.000000,0.000000,0.000000,0.000000
-6.360000,-12.752498,0.000000,-0.000784,-0.092061,0.000000,-0.002018,0.115754,-13.874233,0.018916,-0.591675,187.517242,0.000051,0.001950,0.000000,0.000000,0.000000,0.000000
7.210000,13.041997,0.000000,0.000904,0.104365,0.000000,0.000781,-0.105918,13.145558,0.004515,0.189088,-508.704407,-0.000038,-0.009124,0.000000,0.000000,0.000000,0.000000
4.470000,-3.966157,0.000000,0.001199,0.064703,0.000000,0.000818,-0.065022,-3.998109,0.013639,0.116079,154.718079,-0.000252,0.003260,0.000000,0.000000,0.000000,0.000000
-3.380000,-11.362895,0.000000,0.001501,-0.048926,0.000000,0.001070,0.052733,-11.536101,0.010379,-0.128203,327.809479,-0.000075,0.005854,0.000000,0.000000,0.000000,0.000000
-3.610000,-0.332925,0.000000,0.001445,-0.052255,0.000000,0.001145,0.057717,-0.341594,0.004524,-0.175838,7.746101,0.000150,-0.000340,0.000000,0.000000,0.000000,0.000000
-4.140000,-0.767176,0.000000,0.001390,-0.059927,0.000000,0.000996,0.068141,-0.795982,0.004864,-0.247053,15.167130,0.000169,-0.000380,0.000000,0.000000,0.000000,0.000000
-9.200000,-7.324363,0.000000,0.001320,-0.133170,0.000000,0.000827,0.155401,-7.700858,0.005245,-0.647125,127.757088,0.000274,0.000669,0.000000,0.000000,0.000000,0.000000
3.300000,18.093782,0.000000,0.001040,0.047768,0.000000,0.000552,-0.056431,19.328896,0.004575,0.262960,-286.557892,0.000213,-0.004716,0.000000,0.000000,0.000000,0.000000
4.570000,1.838328,0.000000,0.001302,0.066151,0.000000,0.000339,-0.082238,1.998572,0.009291,0.420360,-27.011703,-0.000185,0.000634,0.000000,0.000000,0.000000,0.000000
9.330000,6.890111,0.000000,0.001626,0.135052,0.000000,0.000524,-0.178448,7.647290,0.008657,0.984907,-95.720512,-0.000338,0.000851,0.000000,0.000000,0.000000,0.000000
7.630000,-2.460754,0.000000,0.002162,0.110444,0.000000,0.000862,-0.153324,-2.795517,0.007806,0.902234,32.819538,-0.000467,0.003060,0.000000,0.000000,0.000000,0.000000
3.410000,7.816514,0.000000,0.000560,0.049360,0.000000,-0.000074,-0.049897,7.877962,0.026567,0.089078,-304.859863,0.000015,-0.005537,0.000000,0.000000,0.000000,0.000000
3.680000,0.390826,0.000000,0.000758,0.053268,0.000000,-0.000089,-0.053765,0.393068,0.032104,0.095982,-15.210889,-0.000138,-0.000018,0.000000,0.000000,0.000000,0.000000
3.430000,-0.361875,0.000000,0.001233,0.049649,0.000000,0.000049,-0.050630,-0.368616,0.032122,0.123092,10.474593,-0.000144,0.000531,0.000000,0.000000,0.000000,0.000000
-3.140000,-9.510092,0.000000,0.001704,-0.045452,0.000000,0.000193,0.050683,-9.747696,0.031591,-0.154409,221.041946,-0.000047,0.003767,0.000000,0.000000,0.000000,0.000000
