-0.000000,0.000000,0.951464,0.129959,-0.000000,ovf,-0.000000,ovf,0.000003,-0.061451,-0.000000,-0.000000,0.000000,ovf,-251196.359375,ovf,-0.000000,ovf
-5.690000,-11.232620,0.000000,0.000860,-0.082363,0.000000,0.000641,0.085237,-11.322217,0.008649,-0.152168,438.145081,0.000016,0.007887,0.000000,0.000000,0.000000,0.000000
-7.900000,-3.198981,0.000000,0.000660,-0.114353,0.000000,0.000625,0.117761,-3.224473,0.000762,-0.210230,124.780067,0.000257,0.001779,0.000000,0.000000,0.000000,0.000000
-1.220000,9.669317,0.000000,0.000347,-0.017660,0.000000,0.000367,0.018830,9.816288,-0.001017,-0.045778,-278.939301,0.000236,-0.005409,0.000000,0.000000,0.000000,0.000000
-2.620000,-2.026503,0.000000,0.000349,-0.037925,0.000000,0.000131,0.041136,-2.077029,0.004392,-0.125324,47.099388,0.000072,0.000563,0.000000,0.000000,0.000000,0.000000
6.520000,13.230173,0.000000,0.000289,0.094377,0.000000,0.000059,-0.104560,13.717199,0.003829,0.379093,-261.376038,-0.000023,-0.003925,0.000000,0.000000,0.000000,0.000000
3.820000,-3.908257,0.000000,0.000635,0.055295,0.000000,0.000083,-0.063157,-4.109432,0.007754,0.263002,68.175400,-0.000249,0.002010,0.000000,0.000000,0.000000,0.000000
4.050000,0.332926,0.000000,0.000868,0.058624,0.000000,0.000331,-0.069749,0.354948,0.005744,0.325021,-5.262234,-0.000181,0.000776,0.000000,0.000000,0.000000,0.000000
6.350000,3.329256,0.000000,0.001116,0.091916,0.000000,0.000513,-0.115149,3.620934,0.004968,0.588583,-48.938736,-0.000243,0.000664,0.000000,0.000000,0.000000,0.000000
-1.170000,-10.885219,0.000000,0.001470,-0.016936,0.000000,0.000755,0.024617,-12.085252,0.004304,-0.135866,151.270142,-0.000162,0.002496,0.000000,0.000000,0.000000,0.000000
1.840000,-2.243629,0.000000,0.000375,0.026634,0.000000,0.000003,-0.026846,-2.261895,0.015569,0.047926,87.530380,-0.000115,0.001782,0.000000,0.000000,0.000000,0.000000
-6.730000,-12.405097,0.000000,0.000485,-0.097417,0.000000,0.000118,0.100242,-12.504132,0.013787,-0.178954,483.882629,0.000035,0.008675,0.000000,0.000000,0.000000,0.000000
-11.230000,-6.513761,0.000000,0.000275,-0.162555,0.000000,0.000083,0.170277,-6.612969,0.005112,-0.413974,187.913925,0.000335,0.002422,0.000000,0.000000,0.000000,0.000000
7.820000,27.574924,0.000000,-0.000144,0.113195,0.000000,-0.000252,-0.121816,28.259018,0.002690,0.371119,-640.810669,0.000205,-0.011134,0.000000,0.000000,0.000000,0.000000
-3.150000,-15.879104,0.000000,0.000298,-0.045596,0.000000,-0.000457,0.051002,-16.464745,0.013824,-0.184915,313.729462,-0.000174,0.005461,0.000000,0.000000,0.000000,0.000000
2.240000,7.802039,0.000000,0.000255,0.032424,0.000000,-0.000283,-0.037170,8.201763,0.008363,0.154785,-136.067139,0.000055,-0.002168,0.000000,0.000000,0.000000,0.000000
-6.590000,-12.781447,0.000000,0.000449,-0.095390,0.000000,-0.000338,0.115740,-13.655309,0.010531,-0.539337,202.444916,0.000054,0.002378,0.000000,0.000000,0.000000,0.000000
-1.190000,7.816514,0.000000,0.000267,-0.017225,0.000000,-0.000393,0.022183,8.502711,0.008152,-0.113389,-114.918419,0.000221,-0.002487,0.000000,0.000000,0.000000,0.000000
5.490000,9.669317,0.000000,0.000316,0.079468,0.000000,-0.000613,-0.105860,10.733193,0.010640,0.584273,-134.346512,-0.000084,-0.000959,0.000000,0.000000,0.000000,0.000000
-7.300000,-13.374924,0.000000,0.000691,-0.105668,0.000000,0.000330,0.108941,-13.481709,0.014814,-0.194484,521.712769,0.000040,0.009354,0.000000,0.000000,0.000000,0.000000
0.060000,10.653619,0.000000,0.000442,0.000869,0.000000,0.000291,-0.000436,10.738184,0.005460,0.000779,-415.544281,0.000202,-0.007884,0.000000,0.000000,0.000000,0.000000
-0.630000,-0.998777,0.000000,0.000584,-0.009119,0.000000,0.000089,0.010147,-1.014479,0.013343,-0.024669,28.827404,0.000008,0.000494,0.000000,0.000000,0.000000,0.000000
2.120000,3.980632,0.000000,0.000696,0.030687,0.000000,0.000081,-0.032234,4.078732,0.012849,0.098204,-92.490669,-0.000010,-0.001487,0.000000,0.000000,0.000000,0.000000
0.630000,-2.156779,0.000000,0.000937,0.009119,0.000000,0.000091,-0.009093,-2.237167,0.014336,0.032967,42.628361,-0.000067,0.000899,0.000000,0.000000,0.000000,0.000000
3.220000,3.749032,0.000000,0.001118,0.046610,0.000000,0.000158,-0.052564,3.940251,0.013437,0.218889,-65.368690,-0.000067,-0.000647,0.000000,0.000000,0.000000,0.000000
-0.580000,-5.500510,0.000000,0.001419,-0.008396,0.000000,0.000225,0.011853,-5.877686,0.014084,-0.055233,87.138840,-0.000079,0.001502,0.000000,0.000000,0.000000,0.000000
3.190000,5.457085,0.000000,0.001567,0.046175,0.000000,0.000304,-0.056571,5.934980,0.012582,0.289162,-80.214249,-0.000040,-0.000739,0.000000,0.000000,0.000000,0.000000
-5.530000,-12.622223,0.000000,0.001885,-0.080047,0.000000,0.000345,0.109578,-14.014522,0.013322,-0.604795,175.418671,0.000031,0.001687,0.000000,0.000000,0.000000,0.000000
1.110000,9.611418,0.000000,0.001848,0.016067,0.000000,0.000314,-0.020134,10.908069,0.011635,0.118481,-128.061371,0.000152,-0.002107,0.000000,0.000000,0.000000,0.000000
-3.380000,-6.499287,0.000000,0.002101,-0.048926,0.000000,0.000162,0.076759,-7.561861,0.013742,-0.476611,84.134056,0.000064,0.000308,0.000000,0.000000,0.000000,0.000000
-2.610000,-0.361876,0.000000,-0.000612,-0.037780,0.000000,-0.001224,0.038120,-0.365415,0.026596,-0.068052,14.140763,0.000096,0.000083,0.000000,0.000000,0.000000,0.000000
-3.570000,-1.389602,0.000000,-0.000650,-0.051676,0.000000,-0.001320,0.052245,-1.401308,0.026513,-0.093269,54.227562,0.000115,0.000774,0.000000,0.000000,0.000000,0.000000
-3.970000,-0.579001,0.000000,-0.000553,-0.057466,0.000000,-0.001435,0.059515,-0.588658,0.025738,-0.144693,16.727278,0.000150,-0.000076,0.000000,0.000000,0.000000,0.000000
-1.110000,4.139857,0.000000,-0.000480,-0.016067,0.000000,-0.001585,0.016754,4.241507,0.025814,-0.051041,-96.181778,0.000125,-0.001959,0.000000,0.000000,0.000000,0.000000
1.830000,4.255658,0.000000,-0.000280,0.026489,0.000000,-0.001710,-0.029749,4.411002,0.027773,0.107859,-84.049965,0.000003,-0.001296,0.000000,0.000000,0.000000,0.000000
2.280000,0.651376,0.000000,0.000046,0.033003,0.000000,-0.001713,-0.038082,0.683031,0.029069,0.158580,-11.331476,-0.000090,0.000217,0.000000,0.000000,0.000000,0.000000
1.150000,-1.635678,0.000000,0.000391,0.016646,0.000000,-0.001623,-0.019631,-1.749490,0.028853,0.091478,25.936825,-0.000086,0.000738,0.000000,0.000000,0.000000,0.000000
-1.340000,-3.604281,0.000000,0.000689,-0.019397,0.000000,-0.001537,0.025472,-3.923443,0.028115,-0.130200,53.027298,-0.000005,0.000651,0.000000,0.000000,0.000000,0.000000
-3.390000,-2.967380,0.000000,0.000886,-0.049070,0.000000,-0.001531,0.066814,-3.296904,0.027464,-0.368766,41.267086,0.000118,-0.000217,0.000000,0.000000,0.000000,0.000000
0.100000,5.051784,0.000000,0.001003,0.001448,0.000000,-0.001650,-0.000630,5.731447,0.027681,0.003706,-67.287537,0.000107,-0.001264,0.000000,0.000000,0.000000,0.000000
-1.230000,-12.173496,0.000000,-0.000968,-0.017804,0.000000,-0.001681,0.017313,-12.271075,0.031215,-0.030907,474.863831,-0.000186,0.008910,0.000000,0.000000,0.000000,0.000000
-4.730000,-5.066259,0.000000,-0.000941,-0.068467,0.000000,-0.001496,0.069139,-5.107083,0.022305,-0.123430,197.632950,0.000091,0.003392,0.000000,0.000000,0.000000,0.000000
-5.970000,-1.794902,0.000000,-0.000963,-0.086416,0.000000,-0.001586,0.089361,-1.822763,0.018913,-0.217254,51.795574,0.000207,0.000387,0.000000,0.000000,0.000000,0.000000
1.390000,10.653618,0.000000,-0.001049,0.020120,0.000000,-0.001793,-0.022753,10.917291,0.018526,0.069319,-247.564041,0.000145,-0.004501,0.000000,0.000000,0.000000,0.000000
9.150000,11.232620,0.000000,-0.000811,0.132446,0.000000,-0.001938,-0.148089,11.645299,0.023027,0.536911,-221.896744,-0.000180,-0.002741,0.000000,0.000000,0.000000,0.000000
-3.370000,-18.122732,0.000000,-0.000236,-0.048781,0.000000,-0.001758,0.056092,-19.054050,0.025768,-0.233580,316.106354,-0.000209,0.005359,0.000000,0.000000,0.000000,0.000000
5.000000,12.115597,0.000000,-0.000208,0.072375,0.000000,-0.001549,-0.087655,12.941801,0.020409,0.408461,-191.866913,0.000008,-0.002538,0.000000,0.000000,0.000000,0.000000
3.340000,-2.402854,0.000000,0.000178,0.048347,0.000000,-0.001557,-0.061085,-2.615805,0.022947,0.312237,35.353920,-0.000215,0.001519,0.000000,0.000000,0.000000,0.000000
-1.990000,-7.715189,0.000000,0.000494,-0.028805,0.000000,-0.001343,0.039186,-8.566890,0.021429,-0.216279,107.231079,-0.000056,0.001443,0.000000,0.000000,0.000000,0.000000
3.980000,8.641590,0.000000,0.000588,0.057611,0.000000,-0.001287,-0.080741,9.807354,0.019986,0.475122,-115.138916,-0.000033,-0.000898,0.000000,0.000000,0.000000,0.000000
-1.470000,-16.863405,0.000000,-0.000409,-0.021278,0.000000,-0.000934,0.021423,-16.998087,0.022694,-0.038245,657.788879,-0.000264,0.012353,0.000000,0.000000,0.000000,0.000000
-5.050000,-5.182060,0.000000,-0.000412,-0.073099,0.000000,-0.000670,0.074424,-5.223520,0.010340,-0.132863,202.138824,0.000103,0.003445,0.000000,0.000000,0.000000,0.000000
-1.630000,4.950459,0.000000,-0.000554,-0.023594,0.000000,-0.000773,0.024094,5.025509,0.006895,-0.058576,-142.804687,0.000160,-0.002869,0.000000,0.000000,0.000000,0.000000
3.190000,6.976962,0.000000,-0.000540,0.046175,0.000000,-0.000933,-0.050210,7.149722,0.009764,0.152966,-162.129425,-0.000001,-0.002651,0.000000,0.000000,0.000000,0.000000
-2.000000,-7.512538,0.000000,-0.000312,-0.028950,0.000000,-0.000932,0.031826,-7.789823,0.012415,-0.115387,148.432129,-0.000061,0.002503,0.000000,0.000000,0.000000,0.000000
-1.090000,1.317227,0.000000,-0.000316,-0.015778,0.000000,-0.000871,0.017866,1.384305,0.009911,-0.074398,-22.965597,0.000075,-0.000641,0.000000,0.000000,0.000000,0.000000
-0.660000,0.622426,0.000000,-0.000282,-0.009554,0.000000,-0.000945,0.011197,0.664333,0.010552,-0.052175,-9.848986,0.000043,-0.000326,0.000000,0.000000,0.000000,0.000000
-5.550000,-7.078288,0.000000,-0.000232,-0.080336,0.000000,-0.000988,0.101585,-7.701034,0.010878,-0.519250,104.083344,0.000129,0.000567,0.000000,0.000000,0.000000,0.000000
-4.230000,1.910704,0.000000,-0.000392,-0.061229,0.000000,-0.001117,0.081366,2.120543,0.010311,-0.449083,-26.542665,0.000260,-0.001718,0.000000,0.000000,0.000000,0.000000
-0.420000,-6.253211,0.000000,0.000922,-0.006080,0.000000,0.000801,0.007184,-6.303101,0.004392,-0.012825,243.916214,-0.000100,0.004587,0.000000,0.000000,0.000000,0.000000
-3.690000,-4.733334,0.000000,0.000918,-0.053413,0.000000,0.000902,0.055629,-4.771016,-0.000195,-0.099311,184.627869,0.000060,0.003219,0.000000,0.000000,0.000000,0.000000
-5.040000,-1.954128,0.000000,0.000754,-0.072954,0.000000,0.000841,0.077079,-1.983777,-0.003414,-0.187394,56.370941,0.000171,0.000555,0.000000,0.000000,0.000000,0.000000
-1.150000,5.630785,0.000000,0.000533,-0.016646,0.000000,0.000671,0.018464,5.770595,-0.003968,-0.056251,-130.855881,0.000159,-0.002631,0.000000,0.000000,0.000000,0.000000
-12.460000,-16.371254,0.000000,0.000491,-0.180359,0.000000,0.000512,0.200978,-16.974266,-0.001338,-0.728666,323.438202,0.000222,0.004158,0.000000,0.000000,0.000000,0.000000
0.480000,18.730682,0.000000,-0.000048,0.006948,0.000000,0.000290,-0.008084,19.692053,-0.005496,0.033663,-326.690826,0.000351,-0.006103,0.000000,0.000000,0.000000,0.000000
4.360000,5.616310,0.000000,-0.000024,0.063111,0.000000,-0.000061,-0.076245,5.999875,0.000607,0.355292,-88.950333,-0.000093,-0.000712,0.000000,0.000000,0.000000,0.000000
0.330000,-5.833436,0.000000,0.000165,0.004777,0.000000,0.000032,-0.005849,-6.346265,0.001319,0.029895,85.772957,-0.000136,0.001706,0.000000,0.000000,0.000000,0.000000
3.130000,9.423242,0.000000,0.001273,0.045307,0.000000,0.001214,-0.045076,9.498084,0.001502,0.080472,-367.555084,0.000058,-0.006745,0.000000,0.000000,0.000000,0.000000
-3.340000,-9.365341,0.000000,0.001401,-0.048347,0.000000,0.001156,0.050937,-9.440102,0.008247,-0.090934,365.311371,-0.000041,0.006684,0.000000,0.000000,0.000000,0.000000
-6.760000,-4.950459,0.000000,0.001309,-0.097851,0.000000,0.001197,0.103695,-5.025874,0.001563,-0.252102,142.815063,0.000185,0.002010,0.000000,0.000000,0.000000,0.000000
-1.740000,7.266463,0.000000,0.001066,-0.025187,0.000000,0.001011,0.028216,7.446624,-0.000447,-0.085962,-168.862091,0.000217,-0.003434,0.000000,0.000000,0.000000,0.000000
4.060000,8.395514,0.000000,0.001057,0.058769,0.000000,0.000794,-0.064135,8.704354,0.002987,0.232528,-165.858170,-0.000009,-0.002505,0.000000,0.000000,0.000000,0.000000
0.380000,-5.326809,0.000000,0.001311,0.005501,0.000000,0.000803,-0.004841,-5.600826,0.005492,0.020160,92.917610,-0.000119,0.001819,0.000000,0.000000,0.000000,0.000000
-5.880000,-9.061366,0.000000,0.001413,-0.085113,0.000000,0.000923,0.104493,-9.681046,0.003673,-0.486926,143.525055,0.000100,0.001397,0.000000,0.000000,0.000000,0.000000
-7.540000,-2.402854,0.000000,0.001257,-0.109142,0.000000,0.000823,0.140003,-2.614793,0.002276,-0.715626,35.340240,0.000329,-0.001269,0.000000,0.000000,0.000000,0.000000
-2.130000,7.830989,0.000000,0.001039,-0.030832,0.000000,0.000494,0.042626,8.692543,0.003546,-0.235264,-108.803879,0.000279,-0.002694,0.000000,0.000000,0.000000,0.000000
1.970000,8.004689,0.000000,-0.000237,0.028516,0.000000,-0.000575,-0.029404,8.067982,0.014598,0.052494,-312.213257,0.000073,-0.005765,0.000000,0.000000,0.000000,0.000000
-2.260000,-6.122936,0.000000,-0.000124,-0.032714,0.000000,-0.000647,0.033368,-6.172152,0.020363,-0.059570,238.848785,-0.000027,0.004372,0.000000,0.000000,0.000000,0.000000
-8.520000,-9.061366,0.000000,-0.000061,-0.123327,0.000000,-0.000621,0.128904,-9.199649,0.015991,-0.313390,261.416931,0.000175,0.004094,0.000000,0.000000,0.000000,0.000000
-5.790000,3.951683,0.000000,-0.000291,-0.083810,0.000000,-0.000795,0.089767,4.049249,0.011896,-0.273479,-91.822090,0.000319,-0.002486,0.000000,0.000000,0.000000,0.000000
4.210000,14.475025,0.000000,-0.000400,0.060940,0.000000,-0.001114,-0.068167,15.007492,0.014382,0.247145,-285.962067,0.000099,-0.004742,0.000000,0.000000,0.000000,0.000000
5.960000,2.533130,0.000000,-0.000070,0.086271,0.000000,-0.001214,-0.099766,2.661966,0.019124,0.415447,-44.161972,-0.000220,0.000296,0.000000,0.000000,0.000000,0.000000
-2.800000,-12.680122,0.000000,0.000333,-0.040530,0.000000,-0.000994,0.049348,-13.547579,0.018828,-0.229958,200.847778,-0.000123,0.003180,0.000000,0.000000,0.000000,0.000000
5.920000,12.622223,0.000000,0.000363,0.085692,0.000000,-0.000871,-0.108211,13.730154,0.015647,0.553119,-185.569946,-0.000033,-0.002023,0.000000,0.000000,0.000000,0.000000
-0.600000,-9.437717,0.000000,0.000766,-0.008685,0.000000,-0.000839,0.012640,-10.478987,0.017671,-0.069766,131.164642,-0.000164,0.002299,0.000000,0.000000,0.000000,0.000000
-2.510000,-15.560653,0.000000,0.000044,-0.036332,0.000000,-0.000426,0.037296,-15.684926,0.020000,-0.066581,606.972412,-0.000196,0.011309,0.000000,0.000000,0.000000,0.000000
-4.170000,-2.402854,0.000000,-0.000006,-0.060361,0.000000,-0.000230,0.061797,-2.422188,0.008691,-0.110322,93.733398,0.000122,0.001456,0.000000,0.000000,0.000000,0.000000
-0.500000,5.312335,0.000000,-0.000102,-0.007238,0.000000,-0.000352,0.007462,5.392832,0.007236,-0.018141,-153.242554,0.000122,-0.002953,0.000000,0.000000,0.000000,0.000000
-2.630000,-3.083181,0.000000,-0.000027,-0.038069,0.000000,-0.000474,0.040888,-3.160126,0.010189,-0.124568,71.660057,0.000051,0.001025,0.000000,0.000000,0.000000,0.000000
4.880000,10.870745,0.000000,-0.000049,0.070638,0.000000,-0.000525,-0.078554,11.270661,0.009164,0.284806,-214.758148,0.000001,-0.003298,0.000000,0.000000,0.000000,0.000000
2.640000,-3.242406,0.000000,0.000261,0.038214,0.000000,-0.000526,-0.043854,-3.409592,0.012462,0.182619,56.565079,-0.000183,0.001571,0.000000,0.000000,0.000000,0.000000
-9.320000,-17.312130,0.000000,0.000474,-0.134907,0.000000,-0.000342,0.163492,-18.495472,0.010891,-0.761854,274.202118,0.000092,0.003128,0.000000,0.000000,0.000000,0.000000
-4.260000,7.324363,0.000000,0.000177,-0.061664,0.000000,-0.000435,0.078424,7.967381,0.007762,-0.400863,-107.683167,0.000363,-0.003129,0.000000,0.000000,0.000000,0.000000
4.010000,11.970846,0.000000,0.000097,0.058045,0.000000,-0.000798,-0.077501,13.288305,0.010892,0.427753,-166.328644,0.000041,-0.001987,0.000000,0.000000,0.000000,0.000000
8.200000,6.065035,0.000000,0.000365,0.118695,0.000000,-0.000839,-0.167550,6.883349,0.012878,0.985951,-80.810936,-0.000323,0.001141,0.000000,0.000000,0.000000,0.000000
-7.450000,-6.557186,0.000000,0.000876,-0.107839,0.000000,0.000502,0.111355,-6.609773,0.015263,-0.198795,255.783737,0.000177,0.004303,0.000000,0.000000,0.000000,0.000000
-3.290000,6.021610,0.000000,0.000623,-0.047623,0.000000,0.000325,0.049399,6.069187,0.010959,-0.088188,-234.864273,0.000248,-0.004694,0.000000,0.000000,0.000000,0.000000
-2.810000,0.694801,0.000000,0.000657,-0.040675,0.000000,0.000077,0.043222,0.704752,0.015653,-0.105080,-20.026211,0.000130,-0.000655,0.000000,0.000000,0.000000,0.000000
6.990000,14.185524,0.000000,0.000716,0.101180,0.000000,-0.000053,-0.107979,14.536674,0.016308,0.328964,-329.638367,-0.000017,-0.005351,0.000000,0.000000,0.000000,0.000000
5.210000,-2.576554,0.000000,0.001223,0.075415,0.000000,-0.000036,-0.082449,-2.672848,0.021658,0.298927,50.930111,-0.000274,0.001783,0.000000,0.000000,0.000000,0.000000
-0.470000,-8.221814,0.000000,0.001659,-0.006803,0.000000,0.000238,0.009778,-8.645335,0.019875,-0.040718,143.425964,-0.000137,0.002602,0.000000,0.000000,0.000000,0.000000
-5.340000,-7.049338,0.000000,0.001859,-0.077297,0.000000,0.000375,0.095592,-7.532682,0.017273,-0.445449,111.674767,0.000116,0.000905,0.000000,0.000000,0.000000,0.000000
2.090000,10.754944,0.000000,0.001864,0.030253,0.000000,0.000258,-0.036002,11.698003,0.016368,0.184025,-158.104385,0.000124,-0.002498,0.000000,0.000000,0.000000,0.000000
-2.660000,-6.875638,0.000000,0.002196,-0.038504,0.000000,0.000134,0.054433,-7.635674,0.018866,-0.300430,95.575142,0.000002,0.001002,0.000000,0.000000,0.000000,0.000000
-0.760000,2.750255,0.000000,0.002342,-0.011001,0.000000,0.000132,0.018893,3.118760,0.017864,-0.111174,-36.614426,0.000110,-0.000996,0.000000,0.000000,0.000000,0.000000
-6.350000,-17.587156,0.000000,-0.001369,-0.091916,0.000000,-0.002183,0.092795,-17.727888,0.035808,-0.165660,686.030701,-0.000085,0.012544,0.000000,0.000000,0.000000,0.000000
0.190000,9.466667,0.000000,-0.001532,0.002750,0.000000,-0.002098,-0.004385,9.541426,0.023265,0.007828,-369.232330,0.000169,-0.006993,0.000000,0.000000,0.000000,0.000000
-4.920000,-7.396739,0.000000,-0.001257,-0.071217,0.000000,-0.002267,0.073160,-7.510116,0.030258,-0.177866,213.407181,0.000055,0.003573,0.000000,0.000000,0.000000,0.000000
-8.600000,-5.326810,0.000000,-0.001231,-0.124485,0.000000,-0.002322,0.132474,-5.459979,0.026685,-0.403589,123.812248,0.000255,0.001246,0.000000,0.000000,0.000000,0.000000
-2.390000,8.988992,0.000000,-0.001380,-0.034595,0.000000,-0.002577,0.036912,9.319027,0.025439,-0.133829,-177.570526,0.000276,-0.003727,0.000000,0.000000,0.000000,0.000000
-1.900000,0.709276,0.000000,-0.001265,-0.027503,0.000000,-0.002853,0.030317,0.744276,0.029166,-0.126247,-12.347534,0.000096,-0.000568,0.000000,0.000000,0.000000,0.000000
-3.240000,-1.939653,0.000000,-0.001138,-0.046899,0.000000,-0.002948,0.055263,-2.073706,0.029734,-0.257517,30.743446,0.000110,-0.000113,0.000000,0.000000,0.000000,0.000000
-4.670000,-2.069928,0.000000,-0.001078,-0.067598,0.000000,-0.003058,0.084358,-2.253529,0.029848,-0.431198,30.457575,0.000185,-0.000589,0.000000,0.000000,0.000000,0.000000
-4.160000,0.738227,0.000000,-0.001086,-0.060216,0.000000,-0.003244,0.079083,0.817739,0.030437,-0.436481,-10.235568,0.000229,-0.001373,0.000000,0.000000,0.000000,0.000000
-4.130000,0.043425,0.000000,-0.001081,-0.059782,0.000000,-0.003473,0.083119,0.047351,0.031811,-0.489113,-0.555899,0.000225,-0.001331,0.000000,0.000000,0.000000,0.000000
-2.620000,2.185729,0.000000,-0.001082,-0.037925,0.000000,-0.003698,0.055421,2.539997,0.033142,-0.344123,-28.260271,0.000198,-0.001463,0.000000,0.000000,0.000000,0.000000
0.490000,-5.847910,0.000000,0.000228,0.007093,0.000000,-0.000093,-0.006994,-5.894780,0.013499,0.012486,228.115097,-0.000131,0.004356,0.000000,0.000000,0.000000,0.000000
3.490000,4.342508,0.000000,0.000281,0.050518,0.000000,0.000038,-0.051438,4.376794,0.009143,0.091828,-169.372375,-0.000056,-0.002967,0.000000,0.000000,0.000000,0.000000
-10.770000,-20.641386,0.000000,0.000544,-0.155896,0.000000,0.000094,0.163595,-20.955593,0.012110,-0.397729,595.473389,0.000046,0.010205,0.000000,0.000000,0.000000,0.000000
0.200000,15.879104,0.000000,0.000142,0.002895,0.000000,0.000048,-0.002959,16.272991,0.001905,0.009015,-369.011688,0.000300,-0.006982,0.000000,0.000000,0.000000,0.000000
-1.120000,-1.910703,0.000000,0.000238,-0.016212,0.000000,-0.000252,0.018281,-1.981594,0.008886,-0.066281,37.758530,0.000011,0.000549,0.000000,0.000000,0.000000,0.000000
-0.920000,0.289500,0.000000,0.000277,-0.013317,0.000000,-0.000263,0.015707,0.303771,0.008338,-0.065408,-5.039560,0.000048,-0.000273,0.000000,0.000000,0.000000,0.000000
0.520000,2.084404,0.000000,0.000325,0.007527,0.000000,-0.000312,-0.008697,2.226065,0.008611,0.040528,-33.002232,0.000019,-0.000515,0.000000,0.000000,0.000000,0.000000
0.830000,0.448726,0.000000,0.000438,0.012014,0.000000,-0.000330,-0.014681,0.487275,0.009126,0.075041,-6.585772,-0.000031,0.000079,0.000000,0.000000,0.000000,0.000000
-3.150000,-5.761060,0.000000,0.000566,-0.045596,0.000000,-0.000300,0.061739,-6.396600,0.009047,-0.340757,80.065735,0.000046,0.000594,0.000000,0.000000,0.000000,0.000000
-4.600000,-2.098879,0.000000,0.000530,-0.066585,0.000000,-0.000345,0.095033,-2.383632,0.008453,-0.559222,27.983980,0.000212,-0.000984,0.000000,0.000000,0.000000,0.000000
2.660000,24.506220,0.000000,0.000577,0.038504,0.000000,0.000322,-0.038805,24.700819,0.010379,0.069275,-955.867798,0.000362,-0.017910,0.000000,0.000000,0.000000,0.000000
-2.250000,-7.107237,0.000000,0.000707,-0.032569,0.000000,-0.000040,0.034071,-7.164525,0.028289,-0.060825,277.251465,-0.000044,0.005118,0.000000,0.000000,0.000000,0.000000
-6.290000,-5.847910,0.000000,0.000857,-0.091048,0.000000,0.000004,0.096108,-5.937685,0.023171,-0.233657,168.725098,0.000148,0.002553,0.000000,0.000000,0.000000,0.000000
-4.230000,2.981855,0.000000,0.000823,-0.061229,0.000000,-0.000144,0.066694,3.054813,0.020618,-0.203186,-69.271942,0.000238,-0.001866,0.000000,0.000000,0.000000,0.000000
2.200000,9.307442,0.000000,0.000887,0.031845,0.000000,-0.000382,-0.034403,9.648882,0.022484,0.124733,-183.855789,0.000089,-0.003140,0.000000,0.000000,0.000000,0.000000
-2.060000,-6.166361,0.000000,0.001241,-0.029819,0.000000,-0.000471,0.035888,-6.484646,0.025624,-0.149448,107.580170,-0.000026,0.001639,0.000000,0.000000,0.000000,0.000000
-3.770000,-2.475230,0.000000,0.001417,-0.054571,0.000000,-0.000445,0.067613,-2.646445,0.023985,-0.315068,39.234505,0.000133,-0.000112,0.000000,0.000000,0.000000,0.000000
0.900000,6.759837,0.000000,0.001529,0.013028,0.000000,-0.000578,-0.014583,7.351387,0.024098,0.074539,-99.357681,0.000100,-0.001680,0.000000,0.000000,0.000000,0.000000
-0.160000,-1.534353,0.000000,0.001849,-0.002316,0.000000,-0.000677,0.005570,-1.706485,0.025777,-0.030742,21.359940,-0.000017,0.000324,0.000000,0.000000,0.000000,0.000000
-6.770000,-0.361876,0.000000,-0.001251,-0.097996,0.000000,-0.002145,0.099150,-0.365711,0.039183,-0.177006,14.152236,0.000261,-0.000211,0.000000,0.000000,0.000000,0.000000
-6.950000,-0.260550,0.000000,-0.001422,-0.100601,0.000000,-0.002407,0.101550,-0.263573,0.039395,-0.181289,10.199696,0.000269,-0.000297,0.000000,0.000000,0.000000,0.000000
-6.620000,0.477676,0.000000,-0.001338,-0.095825,0.000000,-0.002676,0.098808,0.483659,0.039691,-0.240222,-13.743632,0.000276,-0.000909,0.000000,0.000000,0.000000,0.000000
-2.870000,5.428135,0.000000,-0.001248,-0.041543,0.000000,-0.002952,0.043309,5.561208,0.040601,-0.131943,-126.107750,0.000222,-0.002743,0.000000,0.000000,0.000000,0.000000
-2.900000,-0.043425,0.000000,-0.000999,-0.041978,0.000000,-0.003174,0.045539,-0.047088,0.043344,-0.165107,0.897246,0.000122,-0.000425,0.000000,0.000000,0.000000,0.000000
7.800000,15.488277,0.000000,-0.000760,0.112905,0.000000,-0.003296,-0.131337,16.280525,0.043769,0.546918,-270.093658,-0.000047,-0.003634,0.000000,0.000000,0.000000,0.000000
2.210000,-8.091539,0.000000,-0.000062,0.031990,0.000000,-0.003248,-0.038707,-8.647369,0.047403,0.180369,128.200409,-0.000268,0.002922,0.000000,0.000000,0.000000,0.000000
-2.390000,-6.658512,0.000000,0.000394,-0.034595,0.000000,-0.002980,0.044372,-7.247153,0.044481,-0.226809,97.948914,-0.000017,0.001236,0.000000,0.000000,0.000000,0.000000
-2.850000,-0.665851,0.000000,0.000657,-0.041254,0.000000,-0.002963,0.056053,-0.743026,0.043245,-0.309375,9.300392,0.000138,-0.000663,0.000000,0.000000,0.000000,0.000000
3.930000,6.151886,0.000000,-0.002022,0.056887,0.000000,-0.002957,-0.060221,6.199828,0.041557,0.107508,-239.919815,-0.000046,-0.004251,0.000000,0.000000,0.000000,0.000000
-4.800000,-12.636698,0.000000,-0.001769,-0.069480,0.000000,-0.002911,0.069329,-12.738297,0.045808,-0.123769,492.944244,-0.000054,0.009007,0.000000,0.000000,0.000000,0.000000
