0.473771,0.000569,0.000000,-0.064653,-0.000000,ovf,0.000003,-0.000000,-0.000000,-198.274826,0.000000,ovf,ovf,ovf,-0.000001,ovf,0.000000,-0.000000
-1.650000,-8.250765,0.000000,-0.000215,-0.023884,0.000000,-0.003927,0.030016,-8.979511,0.050782,-0.153426,121.362602,-0.000089,0.001886,0.000000,0.000000,0.000000,0.000000
-1.850000,-0.289501,0.000000,0.000092,-0.026779,0.000000,-0.003838,0.035937,-0.325345,0.048896,-0.198349,4.072311,0.000091,-0.000463,0.000000,0.000000,0.000000,0.000000
-0.990000,1.244852,0.000000,0.000390,-0.014330,0.000000,-0.003929,0.020843,1.408609,0.049359,-0.122650,-16.537157,0.000083,-0.000644,0.000000,0.000000,0.000000,0.000000
-5.090000,-5.934761,0.000000,0.000725,-0.073678,0.000000,-0.004012,0.111923,-6.907404,0.050003,-0.694954,76.852509,0.000172,-0.000423,0.000000,0.000000,0.000000,0.000000
-3.510000,-21.032213,0.000000,-0.001794,-0.050807,0.000000,-0.002685,0.050276,-21.200420,0.039471,-0.089754,820.409912,-0.000266,0.015292,0.000000,0.000000,0.000000,0.000000
-5.590000,-3.010805,0.000000,-0.001837,-0.080915,0.000000,-0.002419,0.080968,-3.035288,0.024179,-0.144546,117.459023,0.000162,0.001805,0.000000,0.000000,0.000000,0.000000
-7.810000,-3.213456,0.000000,-0.001876,-0.113050,0.000000,-0.002581,0.116259,-3.262917,0.022374,-0.282646,92.718948,0.000252,0.000988,0.000000,0.000000,0.000000,0.000000
-4.300000,5.080734,0.000000,-0.002032,-0.062243,0.000000,-0.002834,0.064715,5.206148,0.021386,-0.197156,-118.056297,0.000273,-0.002771,0.000000,0.000000,0.000000,0.000000
-3.010000,1.867279,0.000000,-0.002044,-0.043570,0.000000,-0.003107,0.046148,1.935218,0.024157,-0.167314,-36.874840,0.000161,-0.001146,0.000000,0.000000,0.000000,0.000000
1.440000,6.441386,0.000000,-0.002014,0.020844,0.000000,-0.003268,-0.026411,6.770937,0.025302,0.109983,-112.329727,0.000056,-0.001827,0.000000,0.000000,0.000000,0.000000
-2.730000,-6.036086,0.000000,-0.001805,-0.039517,0.000000,-0.003324,0.045543,-6.449499,0.027130,-0.212225,95.616165,0.000001,0.001240,0.000000,0.000000,0.000000,0.000000
8.220000,15.850154,0.000000,-0.001788,0.118985,0.000000,-0.003325,-0.153158,17.242035,0.025890,0.782869,-233.034760,-0.000088,-0.002297,0.000000,0.000000,0.000000,0.000000
1.470000,-9.770642,0.000000,-0.001318,0.021278,0.000000,-0.003237,-0.030221,-10.848187,0.028187,0.166799,135.785904,-0.000287,0.003027,0.000000,0.000000,0.000000,0.000000
1.340000,-0.188175,0.000000,-0.001143,0.019397,0.000000,-0.002950,-0.029083,-0.214939,0.025160,0.171140,2.523391,-0.000082,0.000505,0.000000,0.000000,0.000000,0.000000
-4.550000,-8.525790,0.000000,-0.000981,-0.065861,0.000000,-0.002868,0.097598,-9.917136,0.024655,-0.606007,110.339111,0.000076,0.000449,0.000000,0.000000,0.000000,0.000000
-1.500000,-6.542712,0.000000,0.001058,-0.021713,0.000000,0.000884,0.023335,-6.594965,0.006530,-0.041659,255.210724,-0.000062,0.004719,0.000000,0.000000,0.000000,0.000000
-2.050000,-0.796126,0.000000,0.001017,-0.029674,0.000000,0.000946,0.031424,-0.802553,0.001812,-0.056099,31.057039,0.000070,0.000428,0.000000,0.000000,0.000000,0.000000
-1.870000,0.260550,0.000000,0.000967,-0.027068,0.000000,0.000876,0.029318,0.264375,0.001384,-0.071277,-7.512482,0.000084,-0.000336,0.000000,0.000000,0.000000,0.000000
-1.510000,0.521101,0.000000,0.000933,-0.021857,0.000000,0.000792,0.024495,0.533820,0.001720,-0.074625,-12.105078,0.000076,-0.000430,0.000000,0.000000,0.000000,0.000000
0.310000,2.634454,0.000000,0.000921,0.004487,0.000000,0.000716,-0.003963,2.731178,0.002150,0.014369,-52.041561,0.000041,-0.000946,0.000000,0.000000,0.000000,0.000000
-0.780000,-1.577778,0.000000,0.000996,-0.011291,0.000000,0.000675,0.014196,-1.659205,0.003096,-0.059117,27.526186,0.000007,0.000363,0.000000,0.000000,0.000000,0.000000
-0.890000,-0.159225,0.000000,0.001029,-0.012883,0.000000,0.000668,0.016801,-0.170676,0.002733,-0.078291,2.530327,0.000042,-0.000165,0.000000,0.000000,0.000000,0.000000
3.600000,6.499286,0.000000,0.001066,0.052110,0.000000,0.000626,-0.064732,7.069730,0.002898,0.330880,-95.550941,-0.000041,-0.000914,0.000000,0.000000,0.000000,0.000000
-3.070000,-9.654841,0.000000,0.001300,-0.044438,0.000000,0.000667,0.061172,-10.719230,0.003811,-0.337624,134.171738,-0.000037,0.001629,0.000000,0.000000,0.000000,0.000000
0.350000,4.950459,0.000000,0.001261,0.005066,0.000000,0.000705,-0.005388,5.618417,0.002183,0.031707,-65.960548,0.000092,-0.001166,0.000000,0.000000,0.000000,0.000000
4.410000,5.876861,0.000000,0.001374,0.063835,0.000000,0.000613,-0.093957,6.833507,0.003349,0.583403,-76.030312,-0.000125,0.000141,0.000000,0.000000,0.000000,0.000000
-1.830000,9.191642,0.000000,0.000494,-0.026489,0.000000,0.000113,0.027670,9.264308,0.015826,-0.049397,-358.508453,0.000250,-0.006922,0.000000,0.000000,0.000000,0.000000
-1.840000,-0.014475,0.000000,0.000461,-0.026634,0.000000,-0.000137,0.027743,-0.015200,0.022748,-0.049527,0.588197,0.000074,-0.000110,0.000000,0.000000,0.000000,0.000000
0.610000,3.546381,0.000000,0.000620,0.008830,0.000000,-0.000212,-0.008585,3.599423,0.022858,0.020873,-102.281105,0.000045,-0.001880,0.000000,0.000000,0.000000,0.000000
0.260000,-0.506626,0.000000,0.000897,0.003764,0.000000,-0.000256,-0.003081,-0.520417,0.024738,0.009387,11.801142,-0.000018,0.000252,0.000000,0.000000,0.000000,0.000000
1.300000,1.505403,0.000000,0.001163,0.018818,0.000000,-0.000238,-0.019619,1.559318,0.024486,0.071131,-29.712212,-0.000024,-0.000371,0.000000,0.000000,0.000000,0.000000
-0.080000,-1.997553,0.000000,0.001483,-0.001158,0.000000,-0.000215,0.003052,-2.101971,0.024857,-0.012708,34.871670,-0.000032,0.000627,0.000000,0.000000,0.000000,0.000000
0.450000,0.767176,0.000000,0.001753,0.006514,0.000000,-0.000183,-0.005750,0.817275,0.024230,0.026794,-12.116405,-0.000000,-0.000158,0.000000,0.000000,0.000000,0.000000
0.660000,0.303976,0.000000,0.002056,0.009554,0.000000,-0.000183,-0.009508,0.327899,0.024388,0.048600,-4.431719,-0.000020,0.000048,0.000000,0.000000,0.000000,0.000000
-3.100000,-5.442610,0.000000,0.002382,-0.044873,0.000000,-0.000164,0.063200,-6.045370,0.024340,-0.348818,75.669418,0.000057,0.000489,0.000000,0.000000,0.000000,0.000000
-5.160000,-2.981856,0.000000,0.002565,-0.074691,0.000000,-0.000220,0.109392,-3.388696,0.023851,-0.643716,39.783493,0.000232,-0.000989,0.000000,0.000000,0.000000,0.000000
-2.760000,3.474006,0.000000,0.002679,-0.039951,0.000000,-0.000452,0.064127,4.035889,0.024840,-0.398179,-44.903728,0.000249,-0.001925,0.000000,0.000000,0.000000,0.000000
-0.660000,4.704383,0.000000,-0.001801,-0.009554,0.000000,-0.002730,0.008034,4.740815,0.041104,-0.014342,-183.459213,0.000111,-0.003509,0.000000,0.000000,0.000000,0.000000
-1.040000,-0.550051,0.000000,-0.001728,-0.015054,0.000000,-0.002841,0.013644,-0.555497,0.044613,-0.024358,21.496504,0.000026,0.000348,0.000000,0.000000,0.000000,0.000000
-1.670000,-0.911927,0.000000,-0.001369,-0.024173,0.000000,-0.002867,0.023847,-0.927222,0.044266,-0.057977,26.347921,0.000047,0.000341,0.000000,0.000000,0.000000,0.000000
-8.110000,-9.321917,0.000000,-0.001050,-0.117392,0.000000,-0.002914,0.125045,-9.554997,0.043924,-0.380956,216.672256,0.000157,0.003072,0.000000,0.000000,0.000000,0.000000
3.680000,17.066055,0.000000,-0.001030,0.053268,0.000000,-0.003071,-0.060342,17.692699,0.040853,0.218775,-337.127625,0.000171,-0.005797,0.000000,0.000000,0.000000,0.000000
-5.180000,-12.824872,0.000000,-0.000498,-0.074981,0.000000,-0.003243,0.086064,-13.485553,0.046650,-0.358388,223.725098,-0.000023,0.003277,0.000000,0.000000,0.000000,0.000000
4.240000,13.635473,0.000000,-0.000355,0.061374,0.000000,-0.003220,-0.074547,14.563993,0.043373,0.347380,-215.916489,0.000074,-0.003155,0.000000,0.000000,0.000000,0.000000
-4.670000,-12.897247,0.000000,0.000189,-0.067598,0.000000,-0.003294,0.085964,-14.034213,0.046527,-0.439407,189.679428,-0.000033,0.002409,0.000000,0.000000,0.000000,0.000000
-2.690000,2.866055,0.000000,0.000353,-0.038938,0.000000,-0.003261,0.052549,3.177970,0.044118,-0.290036,-39.778393,0.000202,-0.001542,0.000000,0.000000,0.000000,0.000000
-4.740000,-20.844036,0.000000,-0.001338,-0.068612,0.000000,-0.002251,0.068976,-21.010782,0.040059,-0.123138,813.071411,-0.000212,0.015065,0.000000,0.000000,0.000000,0.000000
-1.370000,4.878083,0.000000,-0.001427,-0.019831,0.000000,-0.002040,0.018843,4.916299,0.024993,-0.033640,-190.250061,0.000144,-0.003721,0.000000,0.000000,0.000000,0.000000
-4.050000,-3.879307,0.000000,-0.001227,-0.058624,0.000000,-0.002184,0.060021,-3.939170,0.028715,-0.145923,111.935326,0.000088,0.001732,0.000000,0.000000,0.000000,0.000000
-2.060000,2.880530,0.000000,-0.001163,-0.029819,0.000000,-0.002272,0.030799,2.950980,0.026983,-0.093832,-66.917389,0.000139,-0.001524,0.000000,0.000000,0.000000,0.000000
-1.880000,0.260550,0.000000,-0.001017,-0.027213,0.000000,-0.002411,0.029112,0.268866,0.028507,-0.105549,-5.123132,0.000084,-0.000380,0.000000,0.000000,0.000000,0.000000
-1.310000,0.825076,0.000000,-0.000870,-0.018962,0.000000,-0.002494,0.020905,0.865920,0.028887,-0.087053,-14.365602,0.000073,-0.000507,0.000000,0.000000,0.000000,0.000000
10.370000,16.906830,0.000000,-0.000706,0.150106,0.000000,-0.002567,-0.182127,18.059860,0.029394,0.848691,-267.744019,-0.000151,-0.002773,0.000000,0.000000,0.000000,0.000000
-3.280000,-19.758410,0.000000,-0.000046,-0.047478,0.000000,-0.002416,0.060151,-21.497171,0.032167,-0.307463,290.545074,-0.000244,0.004675,0.000000,0.000000,0.000000,0.000000
3.490000,9.799592,0.000000,0.000032,0.050518,0.000000,-0.002172,-0.067521,10.876636,0.027492,0.372670,-136.141983,0.000024,-0.001578,0.000000,0.000000,0.000000,0.000000
-0.230000,-5.384709,0.000000,0.000397,-0.003329,0.000000,-0.002196,0.005276,-6.115193,0.029070,-0.031045,71.792732,-0.000102,0.001278,0.000000,0.000000,0.000000,0.000000
8.800000,14.388176,0.000000,0.000043,0.127380,0.000000,-0.000534,-0.130318,14.501965,0.024558,0.232648,-561.194336,-0.000078,-0.009999,0.000000,0.000000,0.000000,0.000000
-1.640000,-15.111926,0.000000,0.000448,-0.023739,0.000000,-0.000456,0.024765,-15.233024,0.034557,-0.044211,589.484741,-0.000221,0.011061,0.000000,0.000000,0.000000,0.000000
-1.720000,-0.115800,0.000000,0.000619,-0.024897,0.000000,-0.000235,0.026683,-0.118443,0.023497,-0.064873,3.365664,0.000070,-0.000132,0.000000,0.000000,0.000000,0.000000
0.110000,2.648930,0.000000,0.000792,0.001592,0.000000,-0.000305,-0.000860,2.713499,0.023629,0.002620,-61.532188,0.000049,-0.001158,0.000000,0.000000,0.000000,0.000000
-2.040000,-3.112130,0.000000,0.001052,-0.029529,0.000000,-0.000354,0.033985,-3.228278,0.024787,-0.123217,61.513618,0.000031,0.000834,0.000000,0.000000,0.000000,0.000000
-4.450000,-3.488481,0.000000,0.001224,-0.064414,0.000000,-0.000385,0.075843,-3.669266,0.023953,-0.315828,60.873047,0.000136,0.000297,0.000000,0.000000,0.000000,0.000000
0.170000,6.687462,0.000000,0.001299,0.002461,0.000000,-0.000520,-0.001403,7.142130,0.023656,0.006539,-105.884689,0.000131,-0.001988,0.000000,0.000000,0.000000,0.000000
-6.030000,-8.974517,0.000000,0.001580,-0.087284,0.000000,-0.000651,0.112694,-9.765868,0.025644,-0.576037,131.990616,0.000120,0.000945,0.000000,0.000000,0.000000,0.000000
-5.270000,1.100102,0.000000,0.001608,-0.076283,0.000000,-0.000771,0.104175,1.218338,0.024699,-0.574971,-15.249846,0.000305,-0.001846,0.000000,0.000000,0.000000,0.000000
2.940000,11.883996,0.000000,0.001679,0.042557,0.000000,-0.001076,-0.057882,13.486628,0.026545,0.340606,-158.333817,0.000098,-0.002073,0.000000,0.000000,0.000000,0.000000
-1.220000,-27.560450,0.000000,-0.001305,-0.017660,0.000000,-0.002179,0.016836,-27.780565,0.038325,-0.030056,1075.047241,-0.000481,0.020279,0.000000,0.000000,0.000000,0.000000
0.220000,2.084404,0.000000,-0.001261,0.003185,0.000000,-0.001698,-0.004552,2.100574,0.018046,0.008126,-81.287636,0.000028,-0.001555,0.000000,0.000000,0.000000,0.000000
-5.850000,-8.786341,0.000000,-0.001084,-0.084679,0.000000,-0.001726,0.087418,-8.920479,0.019601,-0.212530,253.484024,0.000068,0.004228,0.000000,0.000000,0.000000,0.000000
-6.210000,-0.521101,0.000000,-0.001199,-0.089890,0.000000,-0.001794,0.095325,-0.534535,0.015373,-0.290411,12.121298,0.000248,-0.000564,0.000000,0.000000,0.000000,0.000000
-4.140000,2.996330,0.000000,-0.001339,-0.059927,0.000000,-0.002042,0.065108,3.106137,0.015937,-0.236056,-59.186256,0.000234,-0.001758,0.000000,0.000000,0.000000,0.000000
-2.370000,2.562080,0.000000,-0.001397,-0.034306,0.000000,-0.002276,0.038025,2.692873,0.017696,-0.158345,-44.674706,0.000153,-0.001271,0.000000,0.000000,0.000000,0.000000
3.490000,8.482365,0.000000,-0.001389,0.050518,0.000000,-0.002429,-0.062685,9.060963,0.018966,0.292104,-134.332062,0.000002,-0.001751,0.000000,0.000000,0.000000,0.000000
-3.610000,-10.277267,0.000000,-0.001139,-0.052255,0.000000,-0.002431,0.064823,-11.181437,0.020718,-0.331342,151.122757,-0.000036,0.001968,0.000000,0.000000,0.000000,0.000000
-2.390000,1.765953,0.000000,-0.001199,-0.034595,0.000000,-0.002395,0.044665,1.959652,0.018749,-0.246518,-24.528809,0.000158,-0.001135,0.000000,0.000000,0.000000,0.000000
0.910000,4.776759,0.000000,-0.001216,0.013172,0.000000,-0.002553,-0.020374,5.421492,0.019884,0.119890,-63.648643,0.000047,-0.000879,0.000000,0.000000,0.000000,0.000000
3.430000,3.647707,0.000000,-0.001104,0.049649,0.000000,-0.002600,-0.076347,4.241451,0.020763,0.474054,-47.190826,-0.000126,0.000390,0.000000,0.000000,0.000000,0.000000
-1.980000,0.926401,0.000000,0.001365,-0.028661,0.000000,0.001209,0.030763,0.933560,0.005556,-0.054919,-36.126732,0.000101,-0.000833,0.000000,0.000000,0.000000,0.000000
-7.640000,-8.192864,0.000000,0.001303,-0.110589,0.000000,0.001108,0.114566,-8.258248,0.006389,-0.204527,319.576172,0.000153,0.005499,0.000000,0.000000,0.000000,0.000000
-5.210000,3.517431,0.000000,0.001031,-0.075415,0.000000,0.000954,0.079942,3.570770,0.000889,-0.194354,-101.466866,0.000284,-0.002457,0.000000,0.000000,0.000000,0.000000
-6.440000,-1.780428,0.000000,0.000880,-0.093219,0.000000,0.000671,0.101138,-1.824879,0.003347,-0.308120,41.381542,0.000238,-0.000045,0.000000,0.000000,0.000000,0.000000
-3.920000,3.647707,0.000000,0.000678,-0.056742,0.000000,0.000432,0.063811,3.781736,0.003392,-0.231354,-72.059547,0.000244,-0.001990,0.000000,0.000000,0.000000,0.000000
-0.550000,4.878084,0.000000,0.000593,-0.007961,0.000000,0.000188,0.009884,5.127870,0.005382,-0.041159,-85.071281,0.000123,-0.001718,0.000000,0.000000,0.000000,0.000000
1.950000,3.618756,0.000000,0.000657,0.028226,0.000000,0.000065,-0.033294,3.865191,0.007101,0.155146,-57.302864,-0.000017,-0.000662,0.000000,0.000000,0.000000,0.000000
-0.740000,-3.893782,0.000000,0.000833,-0.010712,0.000000,0.000082,0.014640,-4.236948,0.007763,-0.074831,57.264481,-0.000041,0.000883,0.000000,0.000000,0.000000,0.000000
5.490000,9.017941,0.000000,0.000899,0.079468,0.000000,0.000123,-0.105080,10.010034,0.006880,0.579970,-125.294800,-0.000095,-0.000805,0.000000,0.000000,0.000000,0.000000
4.790000,-1.013251,0.000000,0.001235,0.069335,0.000000,0.000217,-0.096428,-1.151720,0.007685,0.567431,13.521263,-0.000282,0.001792,0.000000,0.000000,0.000000,0.000000
-1.780000,-13.563098,0.000000,0.000529,-0.025766,0.000000,0.000104,0.026970,-13.671449,0.017728,-0.048148,529.055176,-0.000185,0.009884,0.000000,0.000000,0.000000,0.000000
-5.530000,-5.428135,0.000000,0.000503,-0.080047,0.000000,0.000289,0.082475,-5.471530,0.007843,-0.147237,211.736298,0.000120,0.003593,0.000000,0.000000,0.000000,0.000000
-4.220000,1.896229,0.000000,0.000333,-0.061085,0.000000,0.000169,0.064227,1.924871,0.004251,-0.156147,-54.697063,0.000210,-0.001465,0.000000,0.000000,0.000000,0.000000
11.390000,22.595514,0.000000,0.000227,0.164871,0.000000,-0.000041,-0.176959,23.155872,0.005716,0.539115,-525.090088,-0.000041,-0.008482,0.000000,0.000000,0.000000,0.000000
4.660000,-9.741693,0.000000,0.000828,0.067454,0.000000,-0.000000,-0.074041,-10.101415,0.014197,0.268444,192.478638,-0.000391,0.004386,0.000000,0.000000,0.000000,0.000000
-1.500000,-8.916615,0.000000,0.001135,-0.021713,0.000000,0.000391,0.026400,-9.375026,0.009811,-0.109937,155.531525,-0.000105,0.002640,0.000000,0.000000,0.000000,0.000000
-2.050000,-0.796126,0.000000,0.001184,-0.029674,0.000000,0.000497,0.037265,-0.851435,0.007171,-0.173651,12.622840,0.000085,-0.000236,0.000000,0.000000,0.000000,0.000000
-6.020000,-5.746585,0.000000,0.001217,-0.087140,0.000000,0.000412,0.112050,-6.252737,0.007407,-0.572745,84.508888,0.000185,0.000051,0.000000,0.000000,0.000000,0.000000
-2.950000,4.443832,0.000000,0.001090,-0.042701,0.000000,0.000227,0.058568,4.932015,0.007355,-0.323253,-61.733643,0.000251,-0.002043,0.000000,0.000000,0.000000,0.000000
1.560000,6.528237,0.000000,0.001099,0.022581,0.000000,-0.000024,-0.030417,7.408926,0.009399,0.178991,-86.981247,0.000058,-0.001159,0.000000,0.000000,0.000000,0.000000
-3.220000,-6.919062,0.000000,0.001304,-0.046610,0.000000,-0.000082,0.072076,-8.049117,0.010558,-0.447535,89.555321,0.000042,0.000487,0.000000,0.000000,0.000000,0.000000
-3.590000,4.299082,0.000000,-0.000075,-0.051965,0.000000,-0.000479,0.053174,4.332826,0.017317,-0.094927,-167.670914,0.000226,-0.003433,0.000000,0.000000,0.000000,0.000000
-6.610000,-4.371458,0.000000,-0.000173,-0.095680,0.000000,-0.000705,0.097789,-4.406752,0.020750,-0.174576,170.531662,0.000181,0.002763,0.000000,0.000000,0.000000,0.000000
-6.230000,0.550051,0.000000,-0.000265,-0.090179,0.000000,-0.000886,0.094027,0.557802,0.017987,-0.228598,-15.850492,0.000265,-0.000924,0.000000,0.000000,0.000000,0.000000
-1.510000,6.832212,0.000000,-0.000340,-0.021857,0.000000,-0.001151,0.023127,7.000949,0.018910,-0.070456,-158.755798,0.000195,-0.003195,0.000000,0.000000,0.000000,0.000000
0.850000,3.416106,0.000000,-0.000206,0.012304,0.000000,-0.001345,-0.013902,3.540810,0.022105,0.050402,-67.468796,0.000029,-0.001135,0.000000,0.000000,0.000000,0.000000
6.180000,7.715189,0.000000,0.000031,0.089456,0.000000,-0.001374,-0.103328,8.109626,0.023241,0.430283,-134.538574,-0.000126,-0.001381,0.000000,0.000000,0.000000,0.000000
0.380000,-8.395514,0.000000,0.000498,0.005501,0.000000,-0.001248,-0.006041,-8.970783,0.024622,0.028150,132.995117,-0.000186,0.002597,0.000000,0.000000,0.000000,0.000000
-2.760000,-4.545158,0.000000,0.000720,-0.039951,0.000000,-0.001062,0.051577,-4.946570,0.022025,-0.263634,66.855377,0.000046,0.000548,0.000000,0.000000,0.000000,0.000000
-5.370000,-3.777982,0.000000,0.000812,-0.077731,0.000000,-0.001108,0.105047,-4.196258,0.021477,-0.579783,52.524216,0.000205,-0.000575,0.000000,0.000000,0.000000,0.000000
-5.220000,0.217125,0.000000,0.000800,-0.075560,0.000000,-0.001313,0.108123,0.244023,0.022052,-0.636250,-2.864841,0.000297,-0.001774,0.000000,0.000000,0.000000,0.000000
-5.600000,-4.632008,0.000000,-0.000860,-0.081060,0.000000,-0.001395,0.082172,-4.669416,0.023518,-0.146695,180.696198,0.000133,0.003028,0.000000,0.000000,0.000000,0.000000
-4.160000,2.084404,0.000000,-0.001023,-0.060216,0.000000,-0.001529,0.060608,2.100500,0.020491,-0.108199,-81.284752,0.000203,-0.001837,0.000000,0.000000,0.000000,0.000000
-6.410000,-3.256881,0.000000,-0.000990,-0.092785,0.000000,-0.001732,0.095994,-3.307080,0.022328,-0.233379,93.973885,0.000197,0.001151,0.000000,0.000000,0.000000,0.000000
0.050000,9.350866,0.000000,-0.001069,0.000724,0.000000,-0.001929,-0.001927,9.582101,0.021176,0.005871,-217.286865,0.000176,-0.004101,0.000000,0.000000,0.000000,0.000000
-0.890000,-1.360652,0.000000,-0.000865,-0.012883,0.000000,-0.002105,0.013356,-1.411911,0.025277,-0.048423,26.903429,0.000009,0.000386,0.000000,0.000000,0.000000,0.000000
-1.880000,-1.433028,0.000000,-0.000709,-0.027213,0.000000,-0.002114,0.030625,-1.507848,0.024891,-0.127531,25.015165,0.000054,0.000128,0.000000,0.000000,0.000000,0.000000
1.230000,4.501733,0.000000,-0.000601,0.017804,0.000000,-0.002168,-0.022227,4.807761,0.024763,0.103574,-71.276810,0.000031,-0.001070,0.000000,0.000000,0.000000,0.000000
-0.710000,-2.808155,0.000000,-0.000364,-0.010277,0.000000,-0.002199,0.012571,-3.056677,0.025833,-0.064257,41.312531,-0.000024,0.000610,0.000000,0.000000,0.000000,0.000000
-1.970000,-1.823853,0.000000,-0.000214,-0.028516,0.000000,-0.002175,0.037852,-2.026609,0.025222,-0.208919,25.366905,0.000064,-0.000086,0.000000,0.000000,0.000000,0.000000
-1.130000,1.215902,0.000000,-0.000118,-0.016357,0.000000,-0.002239,0.022994,1.378155,0.025308,-0.135308,-16.179625,0.000088,-0.000672,0.000000,0.000000,0.000000,0.000000
-2.410000,-1.852803,0.000000,0.000012,-0.034885,0.000000,-0.002327,0.052495,-2.157210,0.025980,-0.325951,24.001345,0.000101,-0.000426,0.000000,0.000000,0.000000,0.000000
-2.900000,-12.651173,0.000000,0.000208,-0.041978,0.000000,-0.000206,0.043239,-12.752250,0.017526,-0.077192,493.484253,-0.000125,0.009136,0.000000,0.000000,0.000000,0.000000
-4.480000,-2.287054,0.000000,0.000138,-0.064848,0.000000,-0.000082,0.066539,-2.305466,0.008389,-0.118788,89.216492,0.000137,0.001351,0.000000,0.000000,0.000000,0.000000
-7.230000,-3.980632,0.000000,0.000031,-0.104654,0.000000,-0.000218,0.109473,-4.041385,0.007038,-0.266149,114.839851,0.000219,0.001452,0.000000,0.000000,0.000000,0.000000
-3.350000,5.616310,0.000000,-0.000206,-0.048491,0.000000,-0.000438,0.051898,5.755445,0.005586,-0.158109,-130.512360,0.000249,-0.002902,0.000000,0.000000,0.000000,0.000000
6.510000,14.272376,0.000000,-0.000268,0.094232,0.000000,-0.000687,-0.105018,14.797662,0.008488,0.380755,-281.963837,-0.000004,-0.004304,0.000000,0.000000,0.000000,0.000000
1.730000,-6.919062,0.000000,0.000103,0.025042,0.000000,-0.000682,-0.028817,-7.274863,0.012792,0.119999,120.689865,-0.000216,0.002618,0.000000,0.000000,0.000000,0.000000
-3.020000,-6.875638,0.000000,0.000265,-0.043715,0.000000,-0.000467,0.053112,-7.346035,0.010174,-0.247496,108.907631,0.000005,0.001388,0.000000,0.000000,0.000000,0.000000
-2.100000,1.331703,0.000000,0.000226,-0.030398,0.000000,-0.000472,0.038836,1.447976,0.008786,-0.198510,-19.570127,0.000132,-0.000910,0.000000,0.000000,0.000000,0.000000
0.970000,4.443832,0.000000,0.000228,0.014041,0.000000,-0.000604,-0.018473,4.932336,0.009696,0.101960,-61.737659,0.000043,-0.000892,0.000000,0.000000,0.000000,0.000000
1.490000,0.752701,0.000000,0.000361,0.021568,0.000000,-0.000647,-0.030029,0.853269,0.010588,0.176704,-10.017426,-0.000065,0.000290,0.000000,0.000000,0.000000,0.000000
2.080000,0.854026,0.000000,0.000517,0.030108,0.000000,-0.000582,-0.044513,0.991898,0.010298,0.276394,-11.035967,-0.000102,0.000538,0.000000,0.000000,0.000000,0.000000
0.370000,-2.475229,0.000000,0.000701,0.005356,0.000000,-0.000481,-0.007462,-2.956772,0.009759,0.048473,31.444796,-0.000076,0.000726,0.000000,0.000000,0.000000,0.000000
-1.800000,1.490928,0.000000,0.000522,-0.026055,0.000000,0.000239,0.027243,1.502458,0.011647,-0.048636,-58.141834,0.000102,-0.001234,0.000000,0.000000,0.000000,0.000000
-3.070000,-1.838328,0.000000,0.000481,-0.044438,0.000000,0.000136,0.045992,-1.853303,0.012881,-0.082107,71.718796,0.000089,0.001138,0.000000,0.000000,0.000000,0.000000
-3.000000,0.101325,0.000000,0.000482,-0.043425,0.000000,0.000047,0.045915,0.102409,0.011743,-0.111627,-2.910045,0.000126,-0.000359,0.000000,0.000000,0.000000,0.000000
-1.580000,2.055454,0.000000,0.000489,-0.022871,0.000000,-0.000079,0.025107,2.105849,0.012102,-0.076490,-47.752922,0.000108,-0.001110,0.000000,0.000000,0.000000,0.000000
5.660000,10.479918,0.000000,0.000564,0.081929,0.000000,-0.000186,-0.090421,10.865098,0.013212,0.327830,-207.030319,-0.000039,-0.003031,0.000000,0.000000,0.000000,0.000000
2.250000,-4.935984,0.000000,0.000961,0.032569,0.000000,-0.000147,-0.036522,-5.190495,0.016244,0.152085,86.110229,-0.000197,0.002047,0.000000,0.000000,0.000000,0.000000
0.500000,-2.533129,0.000000,0.001217,0.007238,0.000000,0.000050,-0.007271,-2.707563,0.014196,0.033883,40.140606,-0.000071,0.000848,0.000000,0.000000,0.000000,0.000000
-0.900000,-2.026504,0.000000,0.001405,-0.013028,0.000000,0.000120,0.018303,-2.206258,0.013348,-0.093556,29.818682,0.000008,0.000310,0.000000,0.000000,0.000000,0.000000
-2.740000,-2.663404,0.000000,0.001544,-0.039662,0.000000,0.000113,0.055109,-2.958686,0.013038,-0.304165,37.033630,0.000093,-0.000122,0.000000,0.000000,0.000000,0.000000
4.940000,11.116820,0.000000,0.001615,0.071507,0.000000,0.000020,-0.098964,12.616957,0.013160,0.582354,-148.123825,-0.000029,-0.001229,0.000000,0.000000,0.000000,0.000000
2.150000,-5.471560,0.000000,-0.000546,0.031121,0.000000,-0.001186,-0.032357,-5.515769,0.027742,0.057764,213.448196,-0.000192,0.004200,0.000000,0.000000,0.000000,0.000000
-3.800000,-8.612640,0.000000,-0.000395,-0.055005,0.000000,-0.000994,0.055915,-8.681726,0.023542,-0.099822,335.963806,-0.000013,0.006084,0.000000,0.000000,0.000000,0.000000
-4.630000,-1.201427,0.000000,-0.000383,-0.067019,0.000000,-0.000981,0.069684,-1.220268,0.017458,-0.169414,34.675095,0.000165,0.000187,0.000000,0.000000,0.000000,0.000000
-0.920000,5.370234,0.000000,-0.000414,-0.013317,0.000000,-0.001147,0.013869,5.502779,0.017271,-0.042251,-124.782806,0.000141,-0.002477,0.000000,0.000000,0.000000,0.000000
