0.475725,0.129959,0.000000,ovf,-0.000000,ovf,-0.000003,-0.061419,-0.000000,-198.399826,0.000000,ovf,-259386.359375,ovf,-0.000001,ovf,0.000000,-0.000000
-3.800000,1.664628,0.000000,0.000138,-0.055005,0.000000,-0.003241,0.069930,1.807502,0.045282,-0.357448,-24.429293,0.000223,-0.001433,0.000000,0.000000,0.000000,0.000000
3.060000,9.929868,0.000000,0.000358,0.044294,0.000000,-0.003465,-0.058762,11.019531,0.046715,0.324323,-137.930588,0.000049,-0.001732,0.000000,0.000000,0.000000,0.000000
3.120000,0.086850,0.000000,0.000867,0.045162,0.000000,-0.003514,-0.062720,0.093846,0.048447,0.369075,-1.101752,-0.000168,0.000981,0.000000,0.000000,0.000000,0.000000
-0.870000,5.254434,0.000000,-0.001999,-0.012593,0.000000,-0.003016,0.010952,5.295148,0.045007,-0.019552,-204.910690,0.000130,-0.003935,0.000000,0.000000,0.000000,0.000000
-5.270000,-6.369011,0.000000,-0.001926,-0.076283,0.000000,-0.003146,0.076134,-6.420837,0.048942,-0.135917,248.472366,0.000084,0.004344,0.000000,0.000000,0.000000,0.000000
-2.570000,3.908257,0.000000,-0.001736,-0.037201,0.000000,-0.003230,0.037086,3.966246,0.044597,-0.090164,-112.704704,0.000175,-0.002386,0.000000,0.000000,0.000000,0.000000
3.950000,9.437717,0.000000,-0.001433,0.057176,0.000000,-0.003405,-0.062993,9.670021,0.046983,0.191912,-219.280579,0.000012,-0.003629,0.000000,0.000000,0.000000,0.000000
4.970000,1.476452,0.000000,-0.000846,0.071941,0.000000,-0.003418,-0.080888,1.528355,0.050612,0.293268,-29.122219,-0.000190,0.000249,0.000000,0.000000,0.000000,0.000000
0.700000,-6.180836,0.000000,-0.000222,0.010133,0.000000,-0.003228,-0.011964,-6.500931,0.050363,0.049821,107.850334,-0.000155,0.002176,0.000000,0.000000,0.000000,0.000000
-0.410000,-1.606728,0.000000,0.000215,-0.005935,0.000000,-0.003073,0.007426,-1.719800,0.048187,-0.034606,25.496662,-0.000012,0.000385,0.000000,0.000000,0.000000,0.000000
