-0.237863,0.129959,-0.000000,ovf,-0.000000,ovf,0.000003,-0.061435,-0.000000,-0.000000,0.000000,ovf,ovf,ovf,-0.000011,ovf,0.000000,-0.000000
-1.350000,-3.242406,0.000000,-0.001182,-0.019541,0.000000,-0.003940,0.021214,-3.411340,0.048399,-0.088340,56.594074,-0.000007,0.000836,0.000000,0.000000,0.000000,0.000000
-0.750000,0.868502,0.000000,-0.000875,-0.010856,0.000000,-0.003933,0.012054,0.924945,0.047563,-0.056169,-13.712640,0.000050,-0.000413,0.000000,0.000000,0.000000,0.000000
-1.130000,-0.550051,0.000000,-0.000549,-0.016357,0.000000,-0.003983,0.020046,-0.601677,0.047976,-0.102466,8.131963,0.000043,-0.000122,0.000000,0.000000,0.000000,0.000000
-3.550000,-3.502956,0.000000,-0.000245,-0.051386,0.000000,-0.004026,0.068399,-3.892446,0.048099,-0.377511,48.721432,0.000111,-0.000098,0.000000,0.000000,0.000000,0.000000
1.100000,6.730887,0.000000,-0.000045,0.015923,0.000000,-0.004137,-0.022609,7.636471,0.048197,0.133043,-89.652634,0.000083,-0.001338,0.000000,0.000000,0.000000,0.000000
8.940000,3.083180,0.000000,-0.001232,0.129407,0.000000,-0.002083,-0.133672,3.106790,0.037309,0.238635,-120.226006,-0.000303,-0.001628,0.000000,0.000000,0.000000,0.000000
-3.920000,-18.614883,0.000000,-0.000792,-0.056742,0.000000,-0.001780,0.057287,-18.763893,0.038938,-0.102270,726.121765,-0.000200,0.013475,0.000000,0.000000,0.000000,0.000000
-7.450000,-5.109684,0.000000,-0.000715,-0.107839,0.000000,-0.001580,0.112023,-5.188179,0.025462,-0.272349,147.427139,0.000205,0.002030,0.000000,0.000000,0.000000,0.000000
-14.590000,-10.335169,0.000000,-0.000808,-0.211191,0.000000,-0.001785,0.226120,-10.592523,0.023432,-0.688884,240.199493,0.000411,0.002681,0.000000,0.000000,0.000000,0.000000
9.900000,35.449337,0.000000,-0.001230,0.143303,0.000000,-0.002196,-0.160619,36.754162,0.020751,0.582342,-700.336609,0.000261,-0.011691,0.000000,0.000000,0.000000,0.000000
-3.890000,-19.961060,0.000000,-0.000579,-0.056308,0.000000,-0.002457,0.064393,-20.987001,0.032442,-0.268149,348.173981,-0.000224,0.005889,0.000000,0.000000,0.000000,0.000000
4.320000,11.883997,0.000000,-0.000534,0.062532,0.000000,-0.002233,-0.076161,12.694093,0.026553,0.354901,-188.194534,0.000035,-0.002614,0.000000,0.000000,0.000000,0.000000
0.560000,-5.442610,0.000000,-0.000139,0.008106,0.000000,-0.002268,-0.010456,-5.923007,0.029167,0.053446,80.052414,-0.000140,0.001665,0.000000,0.000000,0.000000,0.000000
0.760000,7.063812,0.000000,0.000104,0.011001,0.000000,-0.000451,-0.011098,7.119373,0.023578,0.019812,-275.504181,0.000105,-0.005166,0.000000,0.000000,0.000000,0.000000
-3.580000,-6.282161,0.000000,0.000191,-0.051821,0.000000,-0.000556,0.053255,-6.332875,0.028744,-0.095072,245.068420,0.000024,0.004393,0.000000,0.000000,0.000000,0.000000
-6.920000,-4.834659,0.000000,0.000290,-0.100167,0.000000,-0.000580,0.105051,-4.909025,0.024352,-0.255400,139.494675,0.000191,0.001942,0.000000,0.000000,0.000000,0.000000
-2.650000,6.180836,0.000000,0.000234,-0.038359,0.000000,-0.000771,0.041479,6.333173,0.022409,-0.126368,-143.613098,0.000232,-0.003065,0.000000,0.000000,0.000000,0.000000
2.380000,7.280938,0.000000,0.000371,0.034451,0.000000,-0.001003,-0.037872,7.547690,0.025474,0.137310,-143.818390,0.000040,-0.002346,0.000000,0.000000,0.000000,0.000000
-2.060000,-6.426911,0.000000,0.000733,-0.029819,0.000000,-0.001043,0.035301,-6.758550,0.027820,-0.147003,112.124229,-0.000033,0.001730,0.000000,0.000000,0.000000,0.000000
1.910000,5.746585,0.000000,0.000905,0.027647,0.000000,-0.001010,-0.032295,6.136976,0.026090,0.150490,-90.982903,0.000029,-0.001319,0.000000,0.000000,0.000000,0.000000
-1.130000,-4.400408,0.000000,0.001254,-0.016357,0.000000,-0.001039,0.022333,-4.789752,0.027409,-0.114157,64.735916,-0.000030,0.000919,0.000000,0.000000,0.000000,0.000000
-5.650000,-6.542711,0.000000,0.001481,-0.081784,0.000000,-0.001009,0.111362,-7.266270,0.026490,-0.614638,90.951324,0.000164,0.000058,0.000000,0.000000,0.000000,0.000000
2.930000,12.419572,0.000000,0.001528,0.042412,0.000000,-0.001172,-0.057890,14.094703,0.026432,0.340656,-165.472656,0.000110,-0.002212,0.000000,0.000000,0.000000,0.000000
7.170000,6.137411,0.000000,0.001944,0.103786,0.000000,-0.001282,-0.153199,7.133783,0.028644,0.951247,-79.371223,-0.000280,0.001074,0.000000,0.000000,0.000000,0.000000
-0.630000,0.738226,0.000000,-0.001096,-0.009119,0.000000,-0.001981,0.008307,0.743147,0.038617,-0.014830,-28.758163,0.000037,-0.000587,0.000000,0.000000,0.000000,0.000000
-1.980000,-1.954129,0.000000,-0.001029,-0.028661,0.000000,-0.002018,0.028292,-1.970634,0.039204,-0.050508,76.259224,0.000039,0.001308,0.000000,0.000000,0.000000,0.000000
-4.920000,-4.255658,0.000000,-0.000756,-0.071217,0.000000,-0.002057,0.073683,-4.321606,0.037895,-0.179138,122.802620,0.000117,0.001838,0.000000,0.000000,0.000000,0.000000
-1.360000,5.153109,0.000000,-0.000628,-0.019686,0.000000,-0.002174,0.020484,5.279469,0.036057,-0.062405,-119.718956,0.000155,-0.002439,0.000000,0.000000,0.000000,0.000000
8.840000,14.764525,0.000000,-0.000343,0.127959,0.000000,-0.002329,-0.142583,15.306379,0.038496,0.516948,-291.657257,-0.000096,-0.004120,0.000000,0.000000,0.000000,0.000000
-4.720000,-19.628136,0.000000,0.000388,-0.068322,0.000000,-0.002233,0.079393,-20.637890,0.042616,-0.330610,342.382202,-0.000176,0.005596,0.000000,0.000000,0.000000,0.000000
-0.390000,6.267685,0.000000,0.000531,-0.005645,0.000000,-0.002057,0.007459,6.693073,0.037019,-0.034757,-99.227242,0.000147,-0.001983,0.000000,0.000000,0.000000,0.000000
3.230000,5.239959,0.000000,0.000864,0.046754,0.000000,-0.002205,-0.058196,5.697156,0.039003,0.297471,-76.999931,-0.000050,-0.000650,0.000000,0.000000,0.000000,0.000000
-0.530000,-5.442610,0.000000,0.001355,-0.007672,0.000000,-0.002155,0.012073,-6.045988,0.039652,-0.066633,75.677147,-0.000082,0.001254,0.000000,0.000000,0.000000,0.000000
2.130000,3.850357,0.000000,0.001696,0.030832,0.000000,-0.002073,-0.041255,4.366247,0.038398,0.242768,-51.259991,-0.000029,-0.000316,0.000000,0.000000,0.000000,0.000000
-0.220000,-1.896228,0.000000,-0.001571,-0.003185,0.000000,-0.002614,0.001760,-1.912423,0.045794,-0.003143,74.006592,-0.000031,0.001393,0.000000,0.000000,0.000000,0.000000
-1.740000,-2.200204,0.000000,-0.001470,-0.025187,0.000000,-0.002583,0.024283,-2.218780,0.044400,-0.043352,85.861931,0.000024,0.001506,0.000000,0.000000,0.000000,0.000000
-1.800000,-0.086850,0.000000,-0.001147,-0.026055,0.000000,-0.002607,0.026047,-0.089577,0.042894,-0.063325,2.545419,0.000069,-0.000126,0.000000,0.000000,0.000000,0.000000
0.310000,3.054230,0.000000,-0.000836,0.004487,0.000000,-0.002675,-0.005722,3.128236,0.043020,0.017432,-70.936890,0.000044,-0.001296,0.000000,0.000000,0.000000,0.000000
0.330000,0.028950,0.000000,-0.000437,0.004777,0.000000,-0.002719,-0.005794,0.027783,0.044316,0.021007,-0.529395,-0.000015,0.000049,0.000000,0.000000,0.000000,0.000000
0.640000,0.448726,0.000000,-0.000041,0.009264,0.000000,-0.002704,-0.010752,0.469092,0.044267,0.044773,-7.782234,-0.000020,-0.000026,0.000000,0.000000,0.000000,0.000000
-6.670000,-10.581244,0.000000,0.000367,-0.096548,0.000000,-0.002684,0.117040,-11.307076,0.044293,-0.545391,167.631500,0.000103,0.001699,0.000000,0.000000,0.000000,0.000000
-3.000000,5.312335,0.000000,0.000463,-0.043425,0.000000,-0.002786,0.055657,5.775818,0.042594,-0.284493,-78.063087,0.000260,-0.002251,0.000000,0.000000,0.000000,0.000000
1.990000,7.223038,0.000000,0.000718,0.028805,0.000000,-0.003046,-0.037565,8.014526,0.044845,0.207331,-100.317192,0.000050,-0.001335,0.000000,0.000000,0.000000,0.000000
4.700000,-4.067483,0.000000,-0.002061,0.068033,0.000000,-0.003098,-0.071662,-4.100925,0.045909,0.127934,158.696854,-0.000272,0.003353,0.000000,0.000000,0.000000,0.000000
-5.510000,-14.779002,0.000000,-0.001768,-0.079757,0.000000,-0.002826,0.079853,-14.897554,0.042556,-0.142556,576.502808,-0.000066,0.010524,0.000000,0.000000,0.000000,0.000000
-1.410000,5.934761,0.000000,-0.001708,-0.020410,0.000000,-0.002761,0.019557,6.023990,0.032031,-0.047546,-171.177505,0.000167,-0.003389,0.000000,0.000000,0.000000,0.000000
1.480000,4.183282,0.000000,-0.001468,0.021423,0.000000,-0.002928,-0.024603,4.285728,0.035421,0.074956,-97.184563,0.000014,-0.001631,0.000000,0.000000,0.000000,0.000000
-2.510000,-5.775535,0.000000,-0.001109,-0.036332,0.000000,-0.002942,0.039144,-5.989967,0.037052,-0.141920,114.136543,-0.000008,0.001780,0.000000,0.000000,0.000000,0.000000
-9.240000,-9.741692,0.000000,-0.000934,-0.133749,0.000000,-0.002935,0.153465,-10.243369,0.035271,-0.639063,169.937332,0.000221,0.001486,0.000000,0.000000,0.000000,0.000000
0.210000,13.678898,0.000000,-0.001059,0.003040,0.000000,-0.003156,-0.004950,14.611297,0.033786,0.023066,-216.617798,0.000263,-0.004042,0.000000,0.000000,0.000000,0.000000
2.580000,3.430581,0.000000,-0.000786,0.037346,0.000000,-0.003419,-0.048357,3.729645,0.037828,0.247176,-50.408028,-0.000061,-0.000278,0.000000,0.000000,0.000000,0.000000
0.210000,-6.354536,0.000000,-0.000504,0.003040,0.000000,-0.001133,-0.003563,-6.405756,0.027223,0.006360,247.888763,-0.000131,0.004712,0.000000,0.000000,0.000000,0.000000
-5.240000,-7.888889,0.000000,-0.000430,-0.075849,0.000000,-0.001002,0.077221,-7.952190,0.022511,-0.137857,307.732361,0.000059,0.005445,0.000000,0.000000,0.000000,0.000000
-0.550000,6.788787,0.000000,-0.000481,-0.007961,0.000000,-0.001061,0.007822,6.891414,0.017066,-0.019017,-195.826172,0.000152,-0.003769,0.000000,0.000000,0.000000,0.000000
-1.360000,-1.172477,0.000000,-0.000315,-0.019686,0.000000,-0.001212,0.020820,-1.202442,0.020835,-0.063428,27.266962,0.000033,0.000352,0.000000,0.000000,0.000000,0.000000
-3.410000,-2.967380,0.000000,-0.000189,-0.049360,0.000000,-0.001245,0.054643,-3.077708,0.020484,-0.198114,58.644569,0.000089,0.000574,0.000000,0.000000,0.000000,0.000000
3.170000,9.524567,0.000000,-0.000156,0.045886,0.000000,-0.001335,-0.053200,10.012094,0.019910,0.221537,-166.100464,0.000046,-0.002547,0.000000,0.000000,0.000000,0.000000
-0.110000,-4.747808,0.000000,0.000162,-0.001592,0.000000,-0.001380,0.002119,-5.073663,0.022457,-0.009873,75.218895,-0.000090,0.001402,0.000000,0.000000,0.000000,0.000000
-0.160000,-0.072375,0.000000,0.000340,-0.002316,0.000000,-0.001290,0.003368,-0.080456,0.021054,-0.017214,1.087407,0.000008,-0.000029,0.000000,0.000000,0.000000,0.000000
-11.490000,-16.400206,0.000000,0.000517,-0.166318,0.000000,-0.001298,0.223131,-18.208399,0.021083,-1.231527,227.913101,0.000259,0.000984,0.000000,0.000000,0.000000,0.000000
-8.100000,4.907033,0.000000,0.000220,-0.117248,0.000000,-0.001557,0.166330,5.568335,0.020099,-0.978770,-65.372589,0.000555,-0.003887,0.000000,0.000000,0.000000,0.000000
-2.580000,7.990214,0.000000,0.000067,-0.037346,0.000000,-0.002111,0.056278,9.290643,0.023986,-0.349445,-103.368668,0.000327,-0.002895,0.000000,0.000000,0.000000,0.000000
-1.740000,-4.197757,0.000000,-0.000400,-0.025187,0.000000,-0.000821,0.025423,-4.231597,0.018279,-0.045386,163.753555,-0.000012,0.002983,0.000000,0.000000,0.000000,0.000000
-0.040000,2.460754,0.000000,-0.000424,-0.000579,0.000000,-0.000809,0.000159,2.479949,0.015296,-0.000284,-95.968620,0.000047,-0.001823,0.000000,0.000000,0.000000,0.000000
-3.950000,-5.659735,0.000000,-0.000266,-0.057176,0.000000,-0.000856,0.059514,-5.746337,0.017120,-0.144689,163.287735,0.000052,0.002704,0.000000,0.000000,0.000000,0.000000
-0.240000,5.370234,0.000000,-0.000293,-0.003474,0.000000,-0.000908,0.003419,5.502888,0.014416,-0.010415,-124.785271,0.000113,-0.002396,0.000000,0.000000,0.000000,0.000000
7.800000,11.637920,0.000000,-0.000155,0.112905,0.000000,-0.001022,-0.125644,12.065714,0.016812,0.455535,-229.907593,-0.000112,-0.003117,0.000000,0.000000,0.000000,0.000000
1.350000,-9.336392,0.000000,0.000336,0.019541,0.000000,-0.000910,-0.022191,-9.816718,0.019928,0.092408,162.859192,-0.000246,0.003339,0.000000,0.000000,0.000000,0.000000
1.720000,0.535576,0.000000,0.000549,0.024897,0.000000,-0.000665,-0.029404,0.570829,0.016589,0.137019,-8.462745,-0.000068,0.000204,0.000000,0.000000,0.000000,0.000000
0.100000,-2.344954,0.000000,0.000781,0.001448,0.000000,-0.000596,-0.000845,-2.552620,0.016385,0.004319,34.499939,-0.000050,0.000665,0.000000,0.000000,0.000000,0.000000
-2.190000,-3.314781,0.000000,0.000950,-0.031700,0.000000,-0.000546,0.043667,-3.681664,0.015720,-0.241013,46.083096,0.000049,0.000219,0.000000,0.000000,0.000000,0.000000
-6.670000,-6.484811,0.000000,0.001028,-0.096548,0.000000,-0.000594,0.138165,-7.363263,0.015501,-0.813031,86.445145,0.000234,-0.000563,0.000000,0.000000,0.000000,0.000000
-5.640000,-11.623446,0.000000,-0.000237,-0.081639,0.000000,-0.000684,0.083395,-11.716374,0.019263,-0.148879,453.398071,0.000003,0.008183,0.000000,0.000000,0.000000,0.000000
-1.760000,5.616310,0.000000,-0.000410,-0.025476,0.000000,-0.000687,0.025665,5.660709,0.011079,-0.045817,-219.057053,0.000177,-0.004287,0.000000,0.000000,0.000000,0.000000
-2.100000,-0.492151,0.000000,-0.000338,-0.030398,0.000000,-0.000864,0.031435,-0.500142,0.015366,-0.076424,14.212004,0.000075,0.000070,0.000000,0.000000,0.000000,0.000000
-6.480000,-6.340061,0.000000,-0.000284,-0.093798,0.000000,-0.000939,0.100509,-6.498005,0.015296,-0.306206,147.350861,0.000149,0.001962,0.000000,0.000000,0.000000,0.000000
-2.500000,5.761060,0.000000,-0.000431,-0.036188,0.000000,-0.001088,0.039736,5.972641,0.013334,-0.144068,-113.806396,0.000220,-0.002548,0.000000,0.000000,0.000000,0.000000
1.650000,6.007136,0.000000,-0.000405,0.023884,0.000000,-0.001308,-0.028065,6.314507,0.015882,0.116870,-104.757568,0.000043,-0.001663,0.000000,0.000000,0.000000,0.000000
-0.810000,-3.560856,0.000000,-0.000202,-0.011725,0.000000,-0.001351,0.013915,-3.805171,0.017545,-0.064842,56.413048,-0.000034,0.000896,0.000000,0.000000,0.000000,0.000000
-1.110000,-0.434251,0.000000,-0.000107,-0.016067,0.000000,-0.001317,0.020240,-0.473594,0.016649,-0.103455,6.400857,0.000046,-0.000160,0.000000,0.000000,0.000000,0.000000
2.780000,5.630785,0.000000,-0.000026,0.040241,0.000000,-0.001362,-0.053854,6.249593,0.016809,0.297236,-78.225662,-0.000027,-0.000677,0.000000,0.000000,0.000000,0.000000
-1.040000,-5.529459,0.000000,0.000219,-0.015054,0.000000,-0.001335,0.021626,-6.278393,0.017486,-0.127256,73.708717,-0.000060,0.001053,0.000000,0.000000,0.000000,0.000000
-2.850000,-16.414679,0.000000,0.000383,-0.041254,0.000000,0.000047,0.042669,-16.545605,0.014041,-0.076174,640.278809,-0.000198,0.011916,0.000000,0.000000,0.000000,0.000000
-2.240000,0.882977,0.000000,0.000307,-0.032424,0.000000,0.000244,0.033513,0.889929,0.002126,-0.059828,-34.438324,0.000108,-0.000836,0.000000,0.000000,0.000000,0.000000
-0.090000,3.112130,0.000000,0.000252,-0.001303,0.000000,0.000137,0.001626,3.159305,0.002962,-0.003952,-89.774727,0.000064,-0.001709,0.000000,0.000000,0.000000,0.000000
4.900000,7.223038,0.000000,0.000299,0.070928,0.000000,0.000073,-0.075911,7.402007,0.004671,0.231268,-167.850327,-0.000065,-0.002550,0.000000,0.000000,0.000000,0.000000
0.100000,-6.948012,0.000000,0.000574,0.001448,0.000000,0.000138,-0.000970,-7.204419,0.007220,0.003518,137.277466,-0.000139,0.002614,0.000000,0.000000,0.000000,0.000000
1.740000,2.373904,0.000000,0.000641,0.025187,0.000000,0.000277,-0.028362,2.495240,0.004607,0.118107,-41.395985,-0.000029,-0.000469,0.000000,0.000000,0.000000,0.000000
2.190000,0.651376,0.000000,0.000783,0.031700,0.000000,0.000306,-0.037337,0.695226,0.005076,0.173986,-10.306978,-0.000088,0.000276,0.000000,0.000000,0.000000,0.000000
4.310000,3.068705,0.000000,0.000950,0.062387,0.000000,0.000394,-0.077913,3.337578,0.004800,0.398250,-45.109043,-0.000147,0.000223,0.000000,0.000000,0.000000,0.000000
-6.440000,-15.560653,0.000000,0.001213,-0.093219,0.000000,0.000541,0.126297,-17.275476,0.004577,-0.697069,216.235764,0.000015,0.002208,0.000000,0.000000,0.000000,0.000000
7.820000,20.641386,0.000000,0.001031,0.113195,0.000000,0.000526,-0.158819,23.430071,0.002368,0.934574,-275.070435,0.000014,-0.002685,0.000000,0.000000,0.000000,0.000000
5.680000,-3.097656,0.000000,0.001454,0.082218,0.000000,0.000512,-0.121491,-3.604340,0.005053,0.754368,40.102264,-0.000397,0.002805,0.000000,0.000000,0.000000,0.000000
-1.520000,-14.330276,0.000000,0.000552,-0.022002,0.000000,0.000159,0.023136,-14.444692,0.016295,-0.041303,558.978027,-0.000210,0.010467,0.000000,0.000000,0.000000,0.000000
-5.200000,-5.326809,0.000000,0.000532,-0.075270,0.000000,0.000369,0.077614,-5.369349,0.005827,-0.138558,207.782074,0.000109,0.003540,0.000000,0.000000,0.000000,0.000000
-11.230000,-8.728440,0.000000,0.000357,-0.162555,0.000000,0.000261,0.170362,-8.861218,0.002287,-0.414182,251.800064,0.000293,0.003641,0.000000,0.000000,0.000000,0.000000
-7.350000,5.616309,0.000000,-0.000099,-0.106391,0.000000,-0.000032,0.114243,5.755735,-0.001354,-0.348048,-130.518936,0.000417,-0.003420,0.000000,0.000000,0.000000,0.000000
-4.820000,3.662181,0.000000,-0.000379,-0.069770,0.000000,-0.000450,0.077113,3.797037,0.002066,-0.279582,-72.351097,0.000280,-0.002120,0.000000,0.000000,0.000000,0.000000
0.210000,7.280938,0.000000,-0.000551,0.003040,0.000000,-0.000730,-0.004150,7.654413,0.004186,0.017280,-126.986557,0.000133,-0.002354,0.000000,0.000000,0.000000,0.000000
3.560000,4.849133,0.000000,-0.000509,0.051531,0.000000,-0.000863,-0.062846,5.180084,0.006540,0.292855,-76.796631,-0.000072,-0.000658,0.000000,0.000000,0.000000,0.000000
-4.580000,-11.782671,0.000000,-0.000327,-0.066296,0.000000,-0.000791,0.083658,-12.818528,0.007197,-0.427619,173.248856,-0.000016,0.002125,0.000000,0.000000,0.000000,0.000000
3.890000,12.260346,0.000000,-0.000494,0.056308,0.000000,-0.000774,-0.075968,13.610501,0.005072,0.419291,-170.361572,0.000052,-0.002096,0.000000,0.000000,0.000000,0.000000
6.340000,3.546381,0.000000,-0.000306,0.091772,0.000000,-0.000827,-0.130378,4.025270,0.007168,0.767211,-47.256916,-0.000277,0.001184,0.000000,0.000000,0.000000,0.000000
-2.400000,-5.920286,0.000000,0.001556,-0.034740,0.000000,0.001433,0.037180,-5.967546,0.003974,-0.066375,230.931000,-0.000012,0.004191,0.000000,0.000000,0.000000,0.000000
-5.520000,-4.516208,0.000000,0.001473,-0.079902,0.000000,0.001445,0.083320,-4.552189,-0.000217,-0.148746,176.159775,0.000139,0.002925,0.000000,0.000000,0.000000,0.000000
-3.310000,3.198981,0.000000,0.001249,-0.047912,0.000000,0.001305,0.051410,3.247601,-0.003143,-0.124988,-92.283730,0.000200,-0.002091,0.000000,0.000000,0.000000,0.000000
-5.840000,-3.662181,0.000000,0.001138,-0.084534,0.000000,0.001105,0.092081,-3.753165,-0.001052,-0.280528,85.108002,0.000178,0.000857,0.000000,0.000000,0.000000,0.000000
-2.650000,4.617533,0.000000,0.000919,-0.038359,0.000000,0.000927,0.043650,4.787510,-0.001908,-0.158257,-91.224182,0.000208,-0.002157,0.000000,0.000000,0.000000,0.000000
3.560000,8.988991,0.000000,0.000848,0.051531,0.000000,0.000719,-0.058563,9.449933,0.000249,0.243870,-156.774231,0.000020,-0.002305,0.000000,0.000000,0.000000,0.000000
2.820000,-1.071152,0.000000,0.001052,0.040820,0.000000,0.000699,-0.048025,-1.144884,0.002553,0.223791,16.973318,-0.000152,0.000931,0.000000,0.000000,0.000000,0.000000
1.960000,-1.244852,0.000000,0.001231,0.028371,0.000000,0.000851,-0.034418,-1.354962,0.001622,0.175928,18.313000,-0.000118,0.000821,0.000000,0.000000,0.000000,0.000000
12.720000,13.606524,0.000000,0.000451,0.184122,0.000000,0.000106,-0.188022,13.714341,0.014362,0.335663,-530.715088,-0.000249,-0.009143,0.000000,0.000000,0.000000,0.000000
16.590000,5.601835,0.000000,0.000985,0.240141,0.000000,0.000354,-0.244871,5.645732,0.023505,0.437151,-218.477524,-0.000555,-0.002937,0.000000,0.000000,0.000000,0.000000
-4.880000,-31.077881,0.000000,0.001924,-0.070638,0.000000,0.000909,0.075881,-31.551340,0.026443,-0.184480,896.561890,-0.000391,0.016483,0.000000,0.000000,0.000000,0.000000
1.130000,8.699491,0.000000,0.001870,0.016357,0.000000,0.001300,-0.015571,8.914634,0.009960,0.047437,-202.151123,0.000127,-0.003730,0.000000,0.000000,0.000000,0.000000
-4.950000,-8.800816,0.000000,0.002102,-0.071651,0.000000,0.001173,0.081962,-9.126126,0.013690,-0.297162,173.894882,0.000049,0.002496,0.000000,0.000000,0.000000,0.000000
-1.410000,5.124159,0.000000,0.002079,-0.020410,0.000000,0.001124,0.025985,5.385789,0.011194,-0.108208,-89.350151,0.000172,-0.001989,0.000000,0.000000,0.000000,0.000000
-3.480000,-2.996330,0.000000,0.002224,-0.050373,0.000000,0.000952,0.063518,-3.202715,0.013183,-0.295987,47.481411,0.000111,0.000102,0.000000,0.000000,0.000000,0.000000
-6.590000,-4.501733,0.000000,0.002294,-0.095390,0.000000,0.000841,0.123879,-4.899421,0.013081,-0.633210,66.218147,0.000242,-0.000459,0.000000,0.000000,0.000000,0.000000
-2.080000,6.528237,0.000000,0.002248,-0.030108,0.000000,0.000599,0.043274,7.244804,0.013540,-0.238843,-90.682625,0.000254,-0.002362,0.000000,0.000000,0.000000,0.000000
5.810000,11.420794,0.000000,0.002407,0.084100,0.000000,0.000345,-0.115674,12.961216,0.015902,0.680685,-152.165451,-0.000068,-0.001036,0.000000,0.000000,0.000000,0.000000
-3.840000,-7.194088,0.000000,-0.001340,-0.055584,0.000000,-0.002191,0.055628,-7.252209,0.037380,-0.099310,280.644623,0.000013,0.005047,0.000000,0.000000,0.000000,0.000000
-2.030000,2.619980,0.000000,-0.001401,-0.029384,0.000000,-0.002204,0.028652,2.640047,0.032333,-0.051150,-102.164047,0.000127,-0.002082,0.000000,0.000000,0.000000,0.000000
-3.050000,-1.476452,0.000000,-0.001172,-0.044149,0.000000,-0.002331,0.044943,-1.500000,0.034415,-0.109265,42.623940,0.000093,0.000515,0.000000,0.000000,0.000000,0.000000
-3.440000,-0.564526,0.000000,-0.000999,-0.049794,0.000000,-0.002424,0.052445,-0.579884,0.033900,-0.159777,13.149640,0.000131,-0.000184,0.000000,0.000000,0.000000,0.000000
-0.930000,3.633231,0.000000,-0.000852,-0.013462,0.000000,-0.002555,0.014014,3.765440,0.034084,-0.050808,-71.749039,0.000109,-0.001496,0.000000,0.000000,0.000000,0.000000
-1.140000,-0.303976,0.000000,-0.000600,-0.016502,0.000000,-0.002664,0.018374,-0.321542,0.035580,-0.076513,5.334383,0.000043,-0.000103,0.000000,0.000000,0.000000,0.000000
4.800000,8.598166,0.000000,-0.000363,0.069480,0.000000,-0.002707,-0.084345,9.183156,0.035683,0.393040,-136.143616,-0.000054,-0.001515,0.000000,0.000000,0.000000,0.000000
-6.640000,-16.559429,0.000000,0.000126,-0.096114,0.000000,-0.002653,0.122047,-18.017513,0.037197,-0.623845,243.515747,-0.000011,0.002926,0.000000,0.000000,0.000000,0.000000
4.140000,15.604077,0.000000,0.000128,0.059927,0.000000,-0.002642,-0.079977,17.319788,0.034271,0.441414,-216.790405,0.000112,-0.002916,0.000000,0.000000,0.000000,0.000000
1.300000,-4.110907,0.000000,0.000586,0.018818,0.000000,-0.002754,-0.025815,-4.670066,0.037187,0.151910,54.826862,-0.000158,0.001454,0.000000,0.000000,0.000000,0.000000
-2.380000,4.053007,0.000000,-0.000753,-0.034451,0.000000,-0.001509,0.034582,4.084422,0.032870,-0.061737,-158.058212,0.000171,-0.003163,0.000000,0.000000,0.000000,0.000000
-0.110000,3.285831,0.000000,-0.000767,-0.001592,0.000000,-0.001680,0.000845,3.311068,0.036033,-0.001509,-128.131104,0.000065,-0.002424,0.000000,0.000000,0.000000,0.000000
0.390000,0.723751,0.000000,-0.000409,0.005645,0.000000,-0.001745,-0.006332,0.733435,0.038457,0.015393,-20.841263,-0.000003,-0.000348,0.000000,0.000000,0.000000,0.000000
0.440000,0.072375,0.000000,-0.000032,0.006369,0.000000,-0.001741,-0.006880,0.072464,0.038805,0.020961,-1.643225,-0.000017,0.000026,0.000000,0.000000,0.000000,0.000000
-2.110000,-3.691131,0.000000,0.000346,-0.030542,0.000000,-0.001724,0.034326,-3.829190,0.038779,-0.124451,72.963753,0.000020,0.001045,0.000000,0.000000,0.000000,0.000000
2.120000,6.122936,0.000000,0.000612,0.030687,0.000000,-0.001745,-0.034751,6.434637,0.037734,0.144710,-106.750511,0.000028,-0.001632,0.000000,0.000000,0.000000,0.000000
-2.690000,-6.962487,0.000000,0.001066,-0.038938,0.000000,-0.001772,0.048311,-7.441089,0.039366,-0.225122,110.316856,-0.000010,0.001483,0.000000,0.000000,0.000000,0.000000
-3.750000,-1.534353,0.000000,0.001320,-0.054281,0.000000,-0.001762,0.070511,-1.672631,0.037883,-0.360418,22.606443,0.000159,-0.000550,0.000000,0.000000,0.000000,0.000000
-3.700000,0.072375,0.000000,0.001537,-0.053558,0.000000,-0.001921,0.073686,0.076369,0.038433,-0.406692,-0.955906,0.000200,-0.001117,0.000000,0.000000,0.000000,0.000000
2.180000,8.511315,0.000000,0.001766,0.031556,0.000000,-0.002122,-0.042181,9.656970,0.039550,0.248215,-113.373421,0.000068,-0.001473,0.000000,0.000000,0.000000,0.000000
1.690000,-0.709276,0.000000,0.002252,0.024463,0.000000,-0.002190,-0.033411,-0.830487,0.041023,0.207458,9.240084,-0.000106,0.000739,0.000000,0.000000,0.000000,0.000000
-2.670000,8.004688,0.000000,-0.002338,-0.038648,0.000000,-0.003424,0.037289,8.067208,0.048225,-0.066569,-312.183319,0.000254,-0.006093,0.000000,0.000000,0.000000,0.000000
-1.730000,1.360652,0.000000,-0.002328,-0.025042,0.000000,-0.003678,0.023256,1.370180,0.054318,-0.041518,-53.022968,0.000088,-0.001105,0.000000,0.000000,0.000000,0.000000
